,10,20,50,100,200,500,1000
1,6.326182591074182,4.85735458552557,1.9147468446852915,1.4935271866154347,1.3033090450683373,1.184589594605556,
2,3.742936769925518,5.909178802651861,2.2007501349980823,1.5491093248200307,1.3055798421681148,1.176298100917601,
5,3.0723059779641346,4.849058677260212,2.341785236076587,1.4125425501567832,1.1780318062325548,1.0667294138632484,
10,2.908753313708046,4.755816075048121,2.3006264418383706,1.4149317322817734,1.1738576200455964,1.0641639120683812,
