0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
"[542757.0623807408, 540311.7557007043, 524651.7206968529, 17362.836320328795]","[545840.3899621895, 540653.8485917809, 524651.7206968529, 17362.836320328795]","[542102.1596870959, 538758.7560825427, 524651.7206968529, 17362.836320328795]","[543860.9913014456, 540355.2960251009, 524651.7206968529, 17362.836320328795]","[545110.4772349285, 537026.1676136232, 524651.7206968529, 17362.836320328795]","[543711.7768291583, 537166.8576344706, 524651.7206968529, 17362.836320328795]","[540700.48586033, 536300.9767014026, 524651.7206968529, 17362.836320328795]","[544875.5666862819, 538319.4142404696, 524651.7206968529, 17362.836320328795]","[544510.1922361986, 541767.6107736031, 524651.7206968529, 17362.836320328795]","[546503.9311109334, 540464.2461017981, 524651.7206968529, 17362.836320328795]","[544674.8111467966, 542173.8885641509, 524651.7206968529, 17362.836320328795]","[542098.3273550274, 538214.5513173596, 524651.7206968529, 17362.836320328795]","[543312.0199170203, 540397.4657734691, 524651.7206968529, 17362.836320328795]","[542313.3726954862, 538959.7743671463, 524651.7206968529, 17362.836320328795]","[540327.8812039681, 537469.3953587983, 524651.7206968529, 17362.836320328795]","[543905.6320268315, 538976.3158359362, 524651.7206968529, 17362.836320328795]","[543389.7985718659, 539934.0804890421, 524651.7206968529, 17362.836320328795]","[548123.4935490651, 540166.6325343103, 524651.7206968529, 17362.836320328795]","[541148.6492064382, 538441.3214567413, 524651.7206968529, 17362.836320328795]","[542352.4393562819, 541863.7453499353, 524651.7206968529, 17362.836320328795]","[545565.8315932226, 539135.1001702012, 524651.7206968529, 17362.836320328795]","[534449.2238162954, 533368.8623935292, 524651.7206968529, 17362.836320328795]","[547846.2616828771, 542994.6183117275, 524651.7206968529, 17362.836320328795]","[545114.449147487, 542082.0588579177, 524651.7206968529, 17362.836320328795]","[539920.610720902, 535434.3759128187, 524651.7206968529, 17362.836320328795]","[537304.6846290483, 535416.8718581945, 524651.7206968529, 17362.836320328795]","[537613.3310943895, 533332.8705679806, 524651.7206968529, 17362.836320328795]","[540677.6204827105, 537515.6539579823, 524651.7206968529, 17362.836320328795]","[543873.7215981006, 537333.6099990545, 524651.7206968529, 17362.836320328795]","[539993.6070954289, 538136.3998671898, 524651.7206968529, 17362.836320328795]","[541152.4468617741, 536474.0286583683, 524651.7206968529, 17362.836320328795]","[547672.8110986105, 542592.6689332663, 524651.7206968529, 17362.836320328795]","[541816.0296775071, 536825.0414056994, 524651.7206968529, 17362.836320328795]","[538265.6311872486, 534052.7722134192, 524651.7206968529, 17362.836320328795]","[540049.6180739003, 536219.5395779095, 524651.7206968529, 17362.836320328795]","[545352.7128658572, 539750.8944959485, 524651.7206968529, 17362.836320328795]","[539937.104257187, 537924.294470794, 524651.7206968529, 17362.836320328795]","[541285.3689050255, 537227.1101452445, 524651.7206968529, 17362.836320328795]","[542156.8095823579, 539061.8454412429, 524651.7206968529, 17362.836320328795]","[545313.5670135478, 542609.1515227725, 524651.7206968529, 17362.836320328795]","[544124.737255616, 539743.7059698477, 524651.7206968529, 17362.836320328795]","[540792.3544582718, 537608.3581248479, 524651.7206968529, 17362.836320328795]","[540634.3088191721, 538510.438590399, 524651.7206968529, 17362.836320328795]","[546376.6085424986, 539162.5790798161, 524651.7206968529, 17362.836320328795]","[546320.7311557475, 537968.1508555494, 524651.7206968529, 17362.836320328795]","[540934.2486979048, 539012.5676359921, 524651.7206968529, 17362.836320328795]","[541114.173636783, 539873.2910064136, 524651.7206968529, 17362.836320328795]","[536870.5654419947, 534847.2792785036, 524651.7206968529, 17362.836320328795]","[545211.200579987, 538974.1318292174, 524651.7206968529, 17362.836320328795]","[544620.7932498575, 537492.9201786193, 524651.7206968529, 17362.836320328795]","[548131.8981946833, 541376.2072198258, 524651.7206968529, 17362.836320328795]","[540153.8194747673, 539634.858889384, 524651.7206968529, 17362.836320328795]","[540129.2389514175, 538075.6703436202, 524651.7206968529, 17362.836320328795]","[542010.644628515, 538790.430917512, 524651.7206968529, 17362.836320328795]","[537004.1990629456, 534494.7335770584, 524651.7206968529, 17362.836320328795]","[539432.8963237172, 536933.5243652927, 524651.7206968529, 17362.836320328795]","[554695.2808749098, 544227.1716740802, 524651.7206968529, 17362.836320328795]","[544288.033027644, 538685.4284022732, 524651.7206968529, 17362.836320328795]","[533176.8398432062, 532992.5950208638, 524651.7206968529, 17362.836320328795]","[542613.2278563409, 539620.2646213904, 524651.7206968529, 17362.836320328795]","[535786.7535714359, 533824.3911482566, 524651.7206968529, 17362.836320328795]","[542294.291004937, 538888.2650619257, 524651.7206968529, 17362.836320328795]","[543366.5196103476, 538759.7809884858, 524651.7206968529, 17362.836320328795]","[543732.7018486294, 538775.010510971, 524651.7206968529, 17362.836320328795]","[543202.9752763282, 538128.5076872914, 524651.7206968529, 17362.836320328795]","[547501.0504476024, 541498.1285793995, 524651.7206968529, 17362.836320328795]","[542589.7152100281, 538684.9950276138, 524651.7206968529, 17362.836320328795]","[540791.8322007373, 536182.481016971, 524651.7206968529, 17362.836320328795]","[544400.1291008512, 538969.4060515848, 524651.7206968529, 17362.836320328795]","[539407.456480124, 536798.0258124394, 524651.7206968529, 17362.836320328795]","[548275.9502807264, 541551.0069618395, 524651.7206968529, 17362.836320328795]","[542834.2310785973, 537529.7506395159, 524651.7206968529, 17362.836320328795]","[559146.9461928288, 543506.8503321337, 524651.7206968529, 17362.836320328795]","[549910.2764572237, 541186.337181061, 524651.7206968529, 17362.836320328795]","[540538.3869572362, 536912.9065987313, 524651.7206968529, 17362.836320328795]","[538873.7802360777, 536530.7365161453, 524651.7206968529, 17362.836320328795]","[538643.9382570981, 535831.8653070625, 524651.7206968529, 17362.836320328795]","[541731.5363429276, 536909.6669614669, 524651.7206968529, 17362.836320328795]","[537923.8285271341, 537477.8697741848, 524651.7206968529, 17362.836320328795]","[542641.5267621084, 539750.6498547217, 524651.7206968529, 17362.836320328795]","[546309.5956969468, 541422.0042993599, 524651.7206968529, 17362.836320328795]","[542401.263112036, 536542.7977307913, 524651.7206968529, 17362.836320328795]","[547501.5942134188, 541487.7691983244, 524651.7206968529, 17362.836320328795]","[545076.4360637439, 538553.676604074, 524651.7206968529, 17362.836320328795]","[544341.1296898292, 539340.2271042459, 524651.7206968529, 17362.836320328795]","[544276.971087499, 540730.0351389543, 524651.7206968529, 17362.836320328795]","[541521.870251364, 538020.461112161, 524651.7206968529, 17362.836320328795]","[544617.8745396069, 537651.8388380109, 524651.7206968529, 17362.836320328795]","[549127.3595555606, 539655.4016035144, 524651.7206968529, 17362.836320328795]","[540921.1261485382, 539295.890493556, 524651.7206968529, 17362.836320328795]","[539312.7077175298, 537217.4770152654, 524651.7206968529, 17362.836320328795]","[548227.8352857722, 543827.092384331, 524651.7206968529, 17362.836320328795]","[544668.7491340175, 539073.3971054017, 524651.7206968529, 17362.836320328795]","[542822.9108185422, 540344.5843459906, 524651.7206968529, 17362.836320328795]","[542693.4406858236, 537599.1780067867, 524651.7206968529, 17362.836320328795]","[541351.7657262236, 538828.4707179241, 524651.7206968529, 17362.836320328795]","[547936.6149428587, 540594.1439947976, 524651.7206968529, 17362.836320328795]","[546862.975358253, 541344.391992477, 524651.7206968529, 17362.836320328795]","[537809.9848148021, 537070.2079428583, 524651.7206968529, 17362.836320328795]","[541083.2648818305, 536704.1623368247, 524651.7206968529, 17362.836320328795]"
"[598709.6253409582, 594308.8624815269, 579096.7508392646, 18405.774690910624]","[602429.1351204534, 592721.2091472833, 579096.7508392646, 18405.774690910624]","[596936.2736959208, 591988.5039590102, 579096.7508392646, 18405.774690910624]","[607079.6608343686, 595977.8486569701, 579096.7508392646, 18405.774690910624]","[606073.2373502395, 596351.0111153583, 579096.7508392646, 18405.774690910624]","[608942.4756638928, 596604.9505229451, 579096.7508392646, 18405.774690910624]","[600835.516004583, 593202.2969254641, 579096.7508392646, 18405.774690910624]","[596803.5722133499, 591073.2043320779, 579096.7508392646, 18405.774690910624]","[622327.9749293159, 600300.9547353722, 579096.7508392646, 18405.774690910624]","[591334.8020946627, 587719.9988726759, 579096.7508392646, 18405.774690910624]","[604829.7124854884, 595174.49028585, 579096.7508392646, 18405.774690910624]","[598893.7337551723, 594069.7461385158, 579096.7508392646, 18405.774690910624]","[598895.2880592411, 593014.5475805141, 579096.7508392646, 18405.774690910624]","[600797.6135033983, 594020.711771426, 579096.7508392646, 18405.774690910624]","[606749.6902855383, 597206.6967037363, 579096.7508392646, 18405.774690910624]","[596872.0261858859, 592498.4394589138, 579096.7508392646, 18405.774690910624]","[597905.4854897725, 595448.7043641004, 579096.7508392646, 18405.774690910624]","[607784.6994290794, 597018.0542439093, 579096.7508392646, 18405.774690910624]","[594256.2913036633, 590575.1452410317, 579096.7508392646, 18405.774690910624]","[602937.0096078208, 594651.7382170947, 579096.7508392646, 18405.774690910624]","[605754.8360729428, 596204.9460700591, 579096.7508392646, 18405.774690910624]","[600052.1245991057, 591954.076828797, 579096.7508392646, 18405.774690910624]","[603838.3246064417, 594516.7884712177, 579096.7508392646, 18405.774690910624]","[603450.4511759648, 592392.6550481808, 579096.7508392646, 18405.774690910624]","[600183.2641880657, 595284.8233046831, 579096.7508392646, 18405.774690910624]","[619056.2818822532, 604514.8958239721, 579096.7508392646, 18405.774690910624]","[604895.6005908885, 594855.3311041624, 579096.7508392646, 18405.774690910624]","[609226.8001993484, 596349.8440268124, 579096.7508392646, 18405.774690910624]","[597755.2823393551, 592634.848516593, 579096.7508392646, 18405.774690910624]","[601021.476311727, 598219.4034581998, 579096.7508392646, 18405.774690910624]","[594043.0545041099, 590912.8249738981, 579096.7508392646, 18405.774690910624]","[609262.2160295141, 596493.8836821815, 579096.7508392646, 18405.774690910624]","[601542.1811860182, 592751.358658518, 579096.7508392646, 18405.774690910624]","[602054.8070873294, 593699.8670141476, 579096.7508392646, 18405.774690910624]","[610337.9888144167, 596831.1344919852, 579096.7508392646, 18405.774690910624]","[599186.8488018016, 595875.7434873525, 579096.7508392646, 18405.774690910624]","[600925.8327066621, 597510.4159909515, 579096.7508392646, 18405.774690910624]","[611310.427689627, 599845.9401061437, 579096.7508392646, 18405.774690910624]","[603781.3489864406, 596089.9521421244, 579096.7508392646, 18405.774690910624]","[610150.6314884865, 589765.7657912961, 579096.7508392646, 18405.774690910624]","[598704.6709622281, 593736.3006252148, 579096.7508392646, 18405.774690910624]","[601609.3717317787, 591843.3010651014, 579096.7508392646, 18405.774690910624]","[594476.2764689372, 592520.3219086735, 579096.7508392646, 18405.774690910624]","[598509.7351245953, 594209.887620519, 579096.7508392646, 18405.774690910624]","[593788.3994988801, 590328.2765576501, 579096.7508392646, 18405.774690910624]","[614363.620937521, 600722.9170451598, 579096.7508392646, 18405.774690910624]","[603371.598326555, 594246.1846128458, 579096.7508392646, 18405.774690910624]","[599756.0014114461, 589834.4261531732, 579096.7508392646, 18405.774690910624]","[595039.2308688965, 591761.774507031, 579096.7508392646, 18405.774690910624]","[597119.9350950798, 594587.7761396987, 579096.7508392646, 18405.774690910624]","[618304.161787193, 599367.5369478696, 579096.7508392646, 18405.774690910624]","[603814.9850403637, 600183.9916910146, 579096.7508392646, 18405.774690910624]","[603457.8822005492, 594059.8067618444, 579096.7508392646, 18405.774690910624]","[612113.6422520685, 594645.2227927982, 579096.7508392646, 18405.774690910624]","[603099.8886038226, 592406.3888598225, 579096.7508392646, 18405.774690910624]","[603264.790402378, 595533.5633902989, 579096.7508392646, 18405.774690910624]","[613504.6971131954, 599480.6058039877, 579096.7508392646, 18405.774690910624]","[605959.6552289518, 597511.8008087643, 579096.7508392646, 18405.774690910624]","[605307.6074869133, 594211.561329812, 579096.7508392646, 18405.774690910624]","[600863.3074491688, 595601.6889396281, 579096.7508392646, 18405.774690910624]","[592378.6527322192, 591709.1985662681, 579096.7508392646, 18405.774690910624]","[591593.0749488742, 593150.8953952399, 579096.7508392646, 18405.774690910624]","[611260.22486574, 592131.1121107879, 579096.7508392646, 18405.774690910624]","[594576.5855106709, 591354.269505037, 579096.7508392646, 18405.774690910624]","[593402.49645591, 590106.7007742025, 579096.7508392646, 18405.774690910624]","[608357.3879358098, 599149.7117110777, 579096.7508392646, 18405.774690910624]","[601066.813496848, 596405.7853685131, 579096.7508392646, 18405.774690910624]","[590592.6761550324, 590596.1731777538, 579096.7508392646, 18405.774690910624]","[609911.6563418501, 594711.1868098351, 579096.7508392646, 18405.774690910624]","[602769.4804298339, 593568.7179903482, 579096.7508392646, 18405.774690910624]","[600844.3764771784, 593284.3988932763, 579096.7508392646, 18405.774690910624]","[590591.9976744797, 588433.7032806013, 579096.7508392646, 18405.774690910624]","[601634.8578429247, 596129.3718258106, 579096.7508392646, 18405.774690910624]","[599526.5354403281, 592722.4077750165, 579096.7508392646, 18405.774690910624]","[600079.952647437, 591346.0442507378, 579096.7508392646, 18405.774690910624]","[597102.528283695, 591328.2774313069, 579096.7508392646, 18405.774690910624]","[603464.2811533797, 596966.9843564609, 579096.7508392646, 18405.774690910624]","[605183.0478316345, 593680.7370802239, 579096.7508392646, 18405.774690910624]","[611172.9238854104, 591483.191938584, 579096.7508392646, 18405.774690910624]","[602246.4296981615, 594646.5293881703, 579096.7508392646, 18405.774690910624]","[605178.637445267, 596925.876266307, 579096.7508392646, 18405.774690910624]","[603660.7886820105, 596150.3447530596, 579096.7508392646, 18405.774690910624]","[598975.5768164838, 593489.0953243541, 579096.7508392646, 18405.774690910624]","[607605.2762045674, 597710.1221979009, 579096.7508392646, 18405.774690910624]","[606885.9496550775, 598370.8301542338, 579096.7508392646, 18405.774690910624]","[602443.8049406924, 594836.3228278357, 579096.7508392646, 18405.774690910624]","[604705.1623922004, 595050.2209695904, 579096.7508392646, 18405.774690910624]","[603458.6550747567, 599050.0298465436, 579096.7508392646, 18405.774690910624]","[606095.3642937626, 596997.2636593003, 579096.7508392646, 18405.774690910624]","[601583.2547094586, 595159.0422583492, 579096.7508392646, 18405.774690910624]","[597863.3781015896, 593314.1513780119, 579096.7508392646, 18405.774690910624]","[598945.1083501438, 592483.2615974336, 579096.7508392646, 18405.774690910624]","[617374.1753267213, 595888.704535591, 579096.7508392646, 18405.774690910624]","[602683.4127214615, 594061.2073971475, 579096.7508392646, 18405.774690910624]","[605093.9864377939, 596944.9315617884, 579096.7508392646, 18405.774690910624]","[610823.3547228144, 595709.8151772561, 579096.7508392646, 18405.774690910624]","[594337.045031419, 589705.9980665687, 579096.7508392646, 18405.774690910624]","[594835.1505806135, 593040.8566083331, 579096.7508392646, 18405.774690910624]","[601349.2692426201, 594391.0731593269, 579096.7508392646, 18405.774690910624]","[602812.8508696066, 596174.8091556476, 579096.7508392646, 18405.774690910624]"
"[560368.1941744465, 557322.4650738634, 537070.3247981232, 18190.348851187075]","[563617.7389916282, 557922.7841895154, 537070.3247981232, 18190.348851187075]","[550652.8159378947, 548608.5611435507, 537070.3247981232, 18190.348851187075]","[551421.5723270788, 550075.642236083, 537070.3247981232, 18190.348851187075]","[559916.195391615, 553885.9150609632, 537070.3247981232, 18190.348851187075]","[552122.445940146, 551367.6247354837, 537070.3247981232, 18190.348851187075]","[549315.6415037793, 548056.2491867158, 537070.3247981232, 18190.348851187075]","[561494.541900935, 554488.5367830792, 537070.3247981232, 18190.348851187075]","[562688.0169028485, 551129.23084943, 537070.3247981232, 18190.348851187075]","[551377.6662158571, 547277.9287893382, 537070.3247981232, 18190.348851187075]","[553989.6137756067, 548337.3977041101, 537070.3247981232, 18190.348851187075]","[577519.8391716524, 559669.1194568585, 537070.3247981232, 18190.348851187075]","[558199.957818829, 553685.1670882438, 537070.3247981232, 18190.348851187075]","[562105.4582368248, 554090.9532710832, 537070.3247981232, 18190.348851187075]","[556044.1580890206, 552476.475056726, 537070.3247981232, 18190.348851187075]","[552204.4102794892, 552064.1282653356, 537070.3247981232, 18190.348851187075]","[545530.7256850754, 545477.4119370439, 537070.3247981232, 18190.348851187075]","[556461.0435913824, 554469.0074141189, 537070.3247981232, 18190.348851187075]","[570088.4707340027, 553208.8981485984, 537070.3247981232, 18190.348851187075]","[560584.1163102761, 552608.3356219511, 537070.3247981232, 18190.348851187075]","[557510.2112291522, 549343.4840057913, 537070.3247981232, 18190.348851187075]","[561600.6611886256, 554152.5243096917, 537070.3247981232, 18190.348851187075]","[559448.624988994, 549350.527816843, 537070.3247981232, 18190.348851187075]","[557143.092214961, 551070.3123783037, 537070.3247981232, 18190.348851187075]","[554570.4367531807, 549473.37948036, 537070.3247981232, 18190.348851187075]","[556389.0079718982, 553287.4510475307, 537070.3247981232, 18190.348851187075]","[562392.8382866586, 558057.5297157879, 537070.3247981232, 18190.348851187075]","[561891.0309129576, 555339.4041751506, 537070.3247981232, 18190.348851187075]","[559201.2125094681, 550105.2027733473, 537070.3247981232, 18190.348851187075]","[555692.1594363863, 553857.0967406061, 537070.3247981232, 18190.348851187075]","[550517.1800666109, 549070.6767635356, 537070.3247981232, 18190.348851187075]","[554586.7146245346, 547740.6691578086, 537070.3247981232, 18190.348851187075]","[568449.104881161, 554894.2180449668, 537070.3247981232, 18190.348851187075]","[552110.9507187292, 550945.0889243325, 537070.3247981232, 18190.348851187075]","[556087.3590066414, 549077.1099622365, 537070.3247981232, 18190.348851187075]","[556900.030093277, 552375.0126287861, 537070.3247981232, 18190.348851187075]","[554851.8366246842, 554873.4693034155, 537070.3247981232, 18190.348851187075]","[554196.2560925524, 554749.9382262888, 537070.3247981232, 18190.348851187075]","[571044.0433912477, 555282.8419597442, 537070.3247981232, 18190.348851187075]","[558511.0063607526, 554686.6667190128, 537070.3247981232, 18190.348851187075]","[550076.8966933299, 547579.8875347379, 537070.3247981232, 18190.348851187075]","[555984.7509759398, 550708.5049913373, 537070.3247981232, 18190.348851187075]","[559980.2543990451, 552703.7032153186, 537070.3247981232, 18190.348851187075]","[570250.5214282682, 557296.5642342939, 537070.3247981232, 18190.348851187075]","[563953.6068149026, 554918.5326801304, 537070.3247981232, 18190.348851187075]","[553367.1835711346, 552980.8180723772, 537070.3247981232, 18190.348851187075]","[549863.9661904828, 550948.7319469271, 537070.3247981232, 18190.348851187075]","[573207.1944359005, 561643.4542714123, 537070.3247981232, 18190.348851187075]","[554170.4216245194, 552865.7983897706, 537070.3247981232, 18190.348851187075]","[552393.3473687643, 549645.6600132219, 537070.3247981232, 18190.348851187075]","[557764.4905884468, 552487.4511404441, 537070.3247981232, 18190.348851187075]","[553680.2331732203, 551888.1178911792, 537070.3247981232, 18190.348851187075]","[555346.1076235338, 547781.3034960055, 537070.3247981232, 18190.348851187075]","[557094.60281675, 549143.864076305, 537070.3247981232, 18190.348851187075]","[563980.6467963592, 557339.7764007058, 537070.3247981232, 18190.348851187075]","[558471.0301951792, 551467.0851088483, 537070.3247981232, 18190.348851187075]","[558187.2610485123, 556738.3457294074, 537070.3247981232, 18190.348851187075]","[556984.9650875105, 551165.1788201368, 537070.3247981232, 18190.348851187075]","[555441.0752964433, 551258.8333021497, 537070.3247981232, 18190.348851187075]","[568558.8887723483, 556050.5912042832, 537070.3247981232, 18190.348851187075]","[562941.4529570659, 550760.6845506394, 537070.3247981232, 18190.348851187075]","[554004.5237444863, 550095.9222431597, 537070.3247981232, 18190.348851187075]","[555820.803414376, 554310.3687516071, 537070.3247981232, 18190.348851187075]","[554278.6457036012, 551619.5503921816, 537070.3247981232, 18190.348851187075]","[566714.3640867583, 556145.6993065479, 537070.3247981232, 18190.348851187075]","[561362.9823843545, 559361.2975887328, 537070.3247981232, 18190.348851187075]","[555209.35683117, 551556.0423033809, 537070.3247981232, 18190.348851187075]","[557029.8601583247, 550449.2610474916, 537070.3247981232, 18190.348851187075]","[553702.6598746023, 550897.1221226556, 537070.3247981232, 18190.348851187075]","[557028.6532246761, 555118.9118025302, 537070.3247981232, 18190.348851187075]","[549990.5088349186, 548920.4220468665, 537070.3247981232, 18190.348851187075]","[561993.1412255196, 556151.5281086748, 537070.3247981232, 18190.348851187075]","[562196.0057663947, 554410.6785910088, 537070.3247981232, 18190.348851187075]","[560409.4677218735, 554587.738620461, 537070.3247981232, 18190.348851187075]","[555109.097067976, 551032.1400626143, 537070.3247981232, 18190.348851187075]","[559644.405551334, 550122.5290381397, 537070.3247981232, 18190.348851187075]","[569772.3992785108, 555515.8077404181, 537070.3247981232, 18190.348851187075]","[560645.8412734821, 553754.8926599285, 537070.3247981232, 18190.348851187075]","[557787.2349158109, 552155.3561820621, 537070.3247981232, 18190.348851187075]","[559845.1248246433, 554773.5046955239, 537070.3247981232, 18190.348851187075]","[553260.6250526551, 548363.710719492, 537070.3247981232, 18190.348851187075]","[554165.7453771242, 551778.5315924895, 537070.3247981232, 18190.348851187075]","[555538.3456809986, 552597.0422273356, 537070.3247981232, 18190.348851187075]","[564550.188848563, 553105.9885795106, 537070.3247981232, 18190.348851187075]","[555021.8358012929, 548948.0849265016, 537070.3247981232, 18190.348851187075]","[559272.8274192305, 549518.164743076, 537070.3247981232, 18190.348851187075]","[561066.9236285883, 553279.8669340573, 537070.3247981232, 18190.348851187075]","[559578.4577920479, 554636.159600591, 537070.3247981232, 18190.348851187075]","[560106.6811919478, 554010.6722870722, 537070.3247981232, 18190.348851187075]","[548487.7743912706, 547872.6755539838, 537070.3247981232, 18190.348851187075]","[548387.6652250083, 547128.2721476281, 537070.3247981232, 18190.348851187075]","[561358.2428792246, 555074.8850738531, 537070.3247981232, 18190.348851187075]","[558722.4522879345, 552682.1814613416, 537070.3247981232, 18190.348851187075]","[552821.6071634585, 549446.8138158544, 537070.3247981232, 18190.348851187075]","[552781.7248137372, 551063.4114315653, 537070.3247981232, 18190.348851187075]","[582220.4138709793, 567065.4784186602, 537070.3247981232, 18190.348851187075]","[551756.7968040057, 549102.8403014573, 537070.3247981232, 18190.348851187075]","[557853.8142135896, 552011.9819208868, 537070.3247981232, 18190.348851187075]","[559122.5675934219, 552197.5770233193, 537070.3247981232, 18190.348851187075]","[553954.3076223949, 550305.3948045521, 537070.3247981232, 18190.348851187075]"
