0
"[521056.6745002979, 418751.9541076031, 380377.459885946, 67042.11665026235]"
"[656449.6252476042, 522555.8541874871, 475658.02312648244, 81759.99566692153]"
"[554950.5609700946, 482967.35788917565, 438800.047671879, 75600.71962034427]"
"[565807.3049787194, 461056.05206164083, 419862.0786035739, 72613.7857543882]"
"[623045.1536380196, 520321.4427097745, 474551.32316600584, 80973.27984055235]"
"[559319.2508847568, 486094.5794541705, 442513.74950374116, 76714.95695737461]"
"[483718.3417102724, 424942.1665017405, 385854.29484754376, 67822.4902365001]"
"[624744.7698816003, 529169.9680606063, 483260.70860602224, 81200.83853962143]"
"[576967.7210553649, 445746.4953637907, 405654.14737588627, 69829.85061997428]"
"[612670.9392201499, 501638.6251738905, 457904.19980767835, 78103.59012772662]"
"[625928.7835974941, 505454.7501963162, 461290.9454252665, 79198.79992316691]"
"[523468.4089934776, 438600.97435260605, 397349.51793855615, 72128.63513113045]"
"[635752.8128514204, 533956.3452721523, 488664.3765456406, 80424.29227136695]"
"[633949.6256213923, 510310.3006447365, 464765.9946529863, 80349.38927354229]"
"[597993.335782211, 508785.3439676473, 463703.9606154293, 79060.64483516662]"
"[588958.2197237363, 477781.9331590763, 435065.0722799918, 75140.90197741168]"
"[568049.9325493107, 484038.6658580632, 442447.52399581746, 75271.35500385566]"
"[686070.3648818493, 580337.6231568342, 532614.4508578602, 86556.97325686166]"
"[593291.6679458895, 487536.90678097, 443976.8150980422, 76897.38589955617]"
"[516965.68028444075, 418776.3304771338, 379955.6780293533, 69559.35159250279]"
"[485339.8399890994, 419842.15618926194, 380267.2347667252, 69706.80669667674]"
"[586292.5370127059, 492362.2782811966, 448973.0001124589, 76759.50758155278]"
"[512131.7391781474, 438288.96686254337, 397407.84337940696, 71587.71645116647]"
"[578156.2099044544, 483550.7511274224, 440826.0942072073, 75262.19164609484]"
"[531396.6137165825, 446062.70947376254, 405567.38064122194, 70931.59122540164]"
"[497846.20060412475, 422632.882233622, 383991.82179472776, 69544.74154039762]"
"[575105.5411319461, 496181.02937972354, 450171.5265157246, 78227.11996559295]"
"[610923.6897057076, 517962.4929177826, 473517.98299057415, 79746.31949849444]"
"[617068.4450398476, 529579.071943111, 483030.9600497626, 82188.5978612334]"
"[543958.1831490039, 452281.26608735236, 410429.5642729254, 74194.5635965424]"
"[591678.3758734976, 485845.9278859389, 443501.36686447496, 75148.864137078]"
"[527069.5716528987, 447613.59411648073, 405724.1901099716, 72532.34306890333]"
"[542450.5237521129, 462547.09474741766, 419085.757810287, 75139.52266121565]"
"[534017.1912831092, 440572.7527887091, 400369.37388312037, 71294.02968672325]"
"[522197.2524403221, 422039.29501206207, 383428.8864174396, 67702.05746173208]"
"[595170.0966680298, 501398.2053971963, 457089.14152474253, 77364.3683306409]"
"[595217.2250163029, 514653.14386293845, 469769.2038393888, 79999.62064615695]"
"[546270.7036350155, 462636.52334078006, 420423.53445124027, 74598.48966768588]"
"[593805.0749254207, 481060.0982375266, 437930.34487543575, 74636.93659899438]"
"[605015.0559837336, 519147.53328408475, 474508.72811154055, 79147.37693622644]"
"[585202.8632711397, 503234.9241271477, 457453.6361037176, 78831.21264567539]"
"[589981.4090452754, 471251.2110245549, 429077.10469074023, 73692.63262454078]"
"[623020.4082258462, 502896.27193306474, 459204.01138795295, 77218.96490413263]"
"[592360.1474057614, 493784.3283324002, 449604.41267563606, 78207.12114757272]"
"[634306.3020215908, 519805.65121596534, 472858.4899858858, 78728.32625375385]"
"[624457.7796477273, 511926.7004352113, 466060.9103214059, 80820.46528327216]"
"[563089.8411073681, 471323.8859904688, 429144.6888475966, 73024.51492413723]"
"[538959.0367494952, 440121.85664667323, 400830.49632161076, 69963.71296963845]"
"[521241.4298978393, 445381.59978897596, 404168.2653915272, 71499.6060737192]"
"[641225.5055568628, 541347.1055882049, 494393.3594972212, 82282.48574307024]"
