0
"[486765.181907043, 483279.6156140796, 473000.87118896807]"
"[544077.6269533082, 537673.8708465337, 526463.0126634142]"
"[486686.47336188384, 480195.5555146609, 466353.2272581969]"
"[485889.29288106377, 482139.57160510955, 470087.77031751745]"
"[483142.2000872441, 478960.8794059119, 467263.0749674582]"
"[634769.6868949187, 623599.045255102, 609849.2053555852]"
"[536813.9660402513, 533168.7787296694, 520487.9272548886]"
"[528339.5125996288, 514979.78300799156, 500516.19824280275]"
"[509364.48799748434, 505330.6352887978, 492397.8489749998]"
"[510556.75020149973, 503345.30434276204, 487740.27301360416]"
"[460689.52524114185, 448094.4223993862, 437866.8723341471]"
"[514050.0479222351, 508801.4782374361, 495613.13234060095]"
"[481476.85949306557, 476579.57963874395, 464420.5432851189]"
"[503557.3363246771, 492115.0012300212, 478430.8028602486]"
"[600265.1635275625, 593211.7639253031, 576312.8676555139]"
"[481455.9122340731, 478648.97403377004, 466184.59239485353]"
"[496748.2213956751, 486097.28719926596, 471151.27703044075]"
"[421402.2520170203, 415768.4852589372, 403911.9425505523]"
"[506485.698351769, 501540.58831922535, 490079.0366911113]"
"[466278.6707627494, 466731.64883309416, 456118.4960882976]"
"[482197.4847563994, 476739.79659209005, 464592.04222837405]"
"[453813.82969942706, 448422.88680921524, 436658.29254424514]"
"[503815.2206907199, 498193.8249313908, 486380.2712175803]"
"[577374.211864473, 571161.722598287, 561110.233883091]"
"[493026.5353494293, 489201.4196511918, 478674.1495317026]"
"[539260.9266554755, 530498.2731307914, 517745.3789013779]"
"[562037.2075588625, 558761.6054642919, 546693.9682949651]"
"[670430.9564553933, 665766.3319025894, 649683.3505287637]"
"[478535.3604804256, 468922.3755373228, 458279.99999251036]"
"[641284.2101414676, 634423.8030528951, 619751.9204723331]"
"[459831.8698246009, 456815.7823983212, 445491.3956969045]"
"[493955.95589480735, 489779.3550468126, 477931.11460929894]"
"[419798.5089967445, 414454.52617323166, 402138.04120833444]"
"[501375.6912650828, 497508.7557818549, 485265.4390695556]"
"[428009.1301837142, 426823.85994341015, 417042.2658679527]"
"[429314.9537724322, 425481.0000023511, 412013.842589993]"
"[478799.8805916495, 475135.255940482, 462675.7080374929]"
"[498810.30498206127, 496544.72503800434, 483898.957610804]"
"[520947.22930593137, 519320.4076765049, 503213.83117354213]"
"[587095.6272609471, 571757.3850068074, 558642.3023257119]"
"[513888.80765286146, 506962.0348827561, 496993.3280299379]"
"[522934.02033160743, 515690.4383476217, 501901.0830674275]"
"[438871.6570481386, 433035.13836199895, 423942.9480467151]"
"[494351.1543013386, 486892.20891858346, 474512.50707342237]"
"[575990.0179022081, 574709.2908328377, 563557.3876203984]"
"[465842.5446904751, 461659.6768579839, 450429.4886183403]"
"[595988.4498294794, 592469.6868344367, 580278.2920624154]"
"[571333.0389198043, 568392.3772279621, 555579.1082225172]"
"[515548.44006562507, 508766.9255952043, 495735.2892188452]"
"[512520.60916406976, 507077.28312336525, 494275.33570478245]"
