,10,20,50,100,200,500,1000,10,20,50,100,200,500,1000
1,1.328,1.235,1.143,1.099,1.068,1.041,1.027,1.543,1.336,1.169,1.127,1.080,1.047,1.033
2,1.456,1.358,1.239,1.171,1.123,1.079,1.055,1.644,1.451,1.300,1.210,1.139,1.089,1.060
5,1.432,1.268,1.133,1.073,1.038,1.015,1.008,1.651,1.389,1.190,1.096,1.046,1.018,1.009
10,1.372,1.205,1.093,1.048,1.024,1.010,1.005,1.587,1.272,1.125,1.061,1.028,1.011,1.005
