,10,20,50,100,200,500,1000,10,20,50,100,200,500,1000
1,6.251,4.383,1.918,1.483,1.303,1.187,1.124,9.608,7.280,2.247,1.672,1.497,1.243,1.160
2,3.866,5.933,2.115,1.505,1.293,1.170,1.114,6.126,7.448,2.670,1.722,1.360,1.211,1.145
5,3.208,5.073,2.118,1.373,1.164,1.060,1.030,5.488,6.484,2.984,1.527,1.202,1.068,1.033
10,3.032,5.111,2.128,1.381,1.160,1.059,1.029,5.390,6.507,3.022,1.525,1.195,1.064,1.031
