,10,20,50,100,200,500,1000,10,20,50,100,200,500,1000
1,1.506,1.350,1.216,1.150,1.107,1.065,1.045,1.766,1.482,1.250,1.204,1.133,1.077,1.050
2,1.683,1.503,1.320,1.225,1.163,1.104,1.073,1.975,1.634,1.417,1.269,1.188,1.117,1.080
5,1.702,1.403,1.196,1.108,1.056,1.023,1.012,2.080,1.579,1.278,1.148,1.068,1.027,1.014
10,1.631,1.324,1.142,1.073,1.036,1.015,1.007,2.024,1.469,1.194,1.095,1.043,1.017,1.008
