0
"[48464058.11311715, 48458691.54928193, 47937903.66487492]"
"[48506994.4931119, 48329637.75146639, 47880397.57092804]"
"[48530605.638637885, 48492987.96370959, 48081128.64108041]"
"[46120026.61981758, 46049004.08681211, 45683925.87656281]"
"[49289843.94568529, 49364223.07647833, 48906858.936895095]"
"[46939278.11684989, 46816972.745275535, 46410993.00632862]"
"[46777672.566659674, 46673852.384954534, 46248181.66470738]"
"[48283896.8846161, 48249269.78381773, 47838726.20557623]"
"[47854209.95505446, 47772744.99768942, 47389182.526230566]"
"[46214809.845762335, 46173254.23979443, 45717868.17525261]"
"[46309594.09002351, 46064631.79318415, 45546464.66327957]"
"[48472090.97645639, 48419848.30023681, 48072964.062928475]"
"[47009993.03805824, 46958509.676336914, 46631045.36526664]"
"[46701012.59995559, 46713028.12982572, 46249088.852120794]"
"[46456080.48253368, 46475876.506379105, 46129241.356991194]"
"[48024023.01133747, 47977723.93364051, 47587061.14493242]"
"[48001367.0513744, 47756942.89803585, 47241384.0159776]"
"[46048753.67534584, 46049679.315712936, 45726753.66755984]"
"[49118751.14038425, 49286649.02315436, 48717540.41872682]"
"[48553841.11538933, 48475083.62494405, 48102684.92023973]"
"[47045128.39598136, 46976242.508514054, 46563117.849718966]"
"[49280204.59642675, 49142012.57550732, 48820541.928112224]"
"[49372171.63889845, 49281445.01894424, 48926295.70711472]"
"[49309609.36298115, 49139238.39803431, 48683162.56964677]"
"[46976166.96729554, 47052148.28798638, 46512934.21530141]"
"[47938462.252963945, 47924161.19061874, 47489409.56203961]"
"[46387551.21300744, 46428602.977768555, 45960677.011252254]"
"[48338101.710510895, 48295951.51542822, 47840070.83513716]"
"[49832004.3178132, 49930147.94399875, 49499783.70511545]"
"[47682866.5832326, 47393378.27980288, 46975943.810792215]"
"[52050464.61658828, 52085776.15124476, 51754977.15043566]"
"[46366736.53272151, 46376993.465553336, 46014296.76365516]"
"[48531936.09434724, 48562056.700036116, 48075792.50094163]"
"[45331140.85962687, 45229982.87476876, 44788811.37876807]"
"[49866833.9041428, 49847549.6028502, 49246021.925156005]"
"[46029299.60817871, 46074332.53877843, 45462799.186963394]"
"[45516042.23391026, 45300765.49882437, 44806175.41966853]"
"[47678245.100518204, 47646319.03792875, 47323299.215965934]"
"[48810161.6591854, 48649675.166713364, 48230522.02013035]"
"[46711843.70132275, 46563762.247582056, 46175548.77218456]"
"[46844213.13670453, 46748394.574820556, 46395579.68182193]"
"[50323905.84865764, 50195154.01284159, 49755707.61442681]"
"[47818473.248651624, 47798875.68729151, 47352897.27611825]"
"[45718335.029521205, 45719179.38282412, 45062431.10053159]"
"[47383721.93091512, 47354881.507795475, 46870862.741903864]"
"[45683969.21014549, 45595153.52946613, 45223527.66821639]"
"[48076985.31223364, 47963641.34557878, 47448152.62190499]"
"[48360450.59422048, 48330011.85037374, 47844104.46904536]"
"[45763977.14691583, 45731657.64287899, 45385910.68533055]"
"[46385181.876229376, 46259929.12644072, 45884605.54714379]"
