,10,20,50,100,200,500,1000
1,5.3065034154686055,8.950396222026914,5.007877506996115,2.096934403992411,1.5310666250399465,1.2585272709452557,1.1754746719397204
2,2.9003644815041345,4.182563829854619,8.818487178029487,4.5187470141520025,1.8371464016921848,1.3275077045690864,1.1933407060048518
5,1.94980947920144,2.2867907400335494,3.8909570450959676,6.5519438078523295,10.767602368365155,1.715670745323308,1.3135344653641807
10,1.718146770554838,1.8265381780658092,2.479699468897803,3.7422727403189366,6.361406409247432,3.9558330078798396,1.673485297320654
