,10,20,50,100,200,500,1000
1,9.173511572445578,10.742219196249245,2.3972519399467007,1.6854035246152947,1.4315176646561536,1.2457984096813413,1.1583264734038328
2,3.533094001023638,5.087744407119526,5.687449967241589,1.9425448741270281,1.5032197070754594,1.2382698639046688,1.1604008885026682
5,3.6804114780336703,2.760529195970022,4.3280497085780345,6.976630554806698,2.113601534417857,1.3496893634624965,1.1960997137416647
10,3.3699780158783046,2.3007140605681324,2.6973903821925718,4.058903387736754,6.599314909847939,1.721343147044686,1.3102390048668167
