,10,20,50,100,200,500,1000
1,1.2193226459823427,1.1408099098166553,1.0728927504407353,1.0409847337784854,1.0225914670513212,1.0102852230607848,1.0054385192032051
2,1.4435707731391219,1.3546047929013663,1.2228374785722362,1.1502404368601824,1.10320581593897,1.0653495751916255,1.0445819786708195
5,1.7166951605380976,1.5844633787278533,1.4252398886666895,1.2998898686112488,1.21498091817252,1.1397567009740426,1.0914604638334098
10,1.6930143865007707,1.7404747716819096,1.55255627526862,1.4199155855109655,1.2998307979860444,1.1964622502312903,1.1374284736396973
