,10,20,50,100,200,500,1000
1,1.5159215245145834,1.3628457593822685,1.2229223767176933,1.1582140037122814,1.1074964644911793,1.0655670324199469,
2,1.5379765747618366,1.3562641899797974,1.2179564057494188,1.1485617656923757,1.1032175621425468,1.0637514393354481,
5,1.5492882872322185,1.2675261625991439,1.1166719417682436,1.0598454617643105,1.0299394635957928,1.012072988055223,
10,1.5693389767851285,1.2652277068115245,1.111851342041802,1.056084135300916,1.027880909519813,1.011168226367164,
