,10,20,50,100,200,500,1000
1,1.1515841389117412,1.0875105877233615,1.040369590278343,1.020942863070069,1.010648482826767,1.0042015719547785,1.0021357273621758
2,1.3020538910922717,1.1745398459220868,1.0839212538861505,1.0444418024511901,1.0226804841225348,1.0090786511668113,1.0045826063782572
5,1.702471834692545,1.4027825788564625,1.1963542818137178,1.1083515453967863,1.0564179093040589,1.0230835343528466,1.0116975794951582
10,2.0991887979970283,1.73331455330694,1.3557688942753936,1.2024528936604015,1.1094707372229644,1.0457710463515402,1.0235016031836441
