,10,20,50,100,200,500,1000
1,1.2147785251501868,1.132560081522533,1.0644373163903624,1.0354557806730431,1.0196787143118449,1.0084820199086588,1.0044087139253524
2,1.450058977549286,1.3056585785322563,1.208920567530379,1.1469354341313345,1.1034141354815776,1.0636379193279835,1.0416760824482356
5,1.664207402212387,1.5980989864525101,1.4029616752250629,1.2805731761894377,1.1972107632880542,1.1248671808597352,1.0878105787953651
10,1.4269914198171927,1.7473177375900926,1.575969241526075,1.4221289109685396,1.2959685452799041,1.1914874663274169,1.1305254958477131
