,10,20,50,100,200,500,1000
1,-1.2372188004007802,-6.9155632005320165,2.930805286308201,,,,
2,-0.5690411116424293,-1.2000331386769456,-2.0363731335598882,,,,
5,-0.2992030305696756,-0.46040607054225785,-1.1776007742701207,,,,
10,-0.22217285207961163,-0.2965505229281994,-0.5615996409357301,,,,
