,10,20,50,100,200,500,1000
1,1.3698443229285482,1.2537611946442375,1.1536247483139626,1.1025562203585084,1.0698583055878268,1.0411348190740504,1.0277104596731914
2,1.419784832799009,1.2952515978567227,1.174996330483057,1.1150973352808402,1.0776108504521016,1.0449524955828113,1.0298646715942867
5,1.4744366555257,1.3047901146440148,1.1679745374141006,1.1073449344442041,1.0674345854772147,1.0374273270828356,1.0246039521250445
10,1.5184262844127994,1.2914761785353095,1.129730833748994,1.068174287598648,1.034493611407864,1.013836408142469,1.0069584576525927
