,10,20,50,100,200,500,1000
1,1.2324727338510828,1.1526189341190076,1.08401654496251,1.049112050774317,1.0305439063757098,1.0142660371507732,1.0079863404866716
2,1.2853424277138377,1.199127589995277,1.1103840726465768,1.066677099841551,1.0391522109496116,1.018865839689773,1.0104585392738492
5,1.3187276204278806,1.2160781207023825,1.1183113520964467,1.0670269873526423,1.0382874995170024,1.017629926914453,1.0099937409945021
10,1.327802176819952,1.2031754195566744,1.0955472689757588,1.0495348626510113,1.0256779808329468,1.0103402762715168,1.005234019740193
