,10,20,50,100,200,500,1000,10,20,50,100,200,500,1000
1,5.077,7.095,2.043,1.534,1.308,1.178,1.125,7.203,10.080,2.422,1.902,1.409,1.242,1.154
2,3.487,5.534,3.876,2.026,1.531,1.288,1.188,5.140,7.451,4.702,2.178,1.647,1.375,1.232
5,2.366,3.434,6.665,4.210,2.092,1.496,1.312,3.079,4.373,8.228,5.747,2.374,1.585,1.364
10,2.001,2.811,5.285,6.257,2.265,1.489,1.292,2.577,3.739,6.844,9.518,2.547,1.628,1.334
