,10,20,50,100,200,500,1000,10,20,50,100,200,500,1000
1,1.360,1.248,1.150,1.101,1.067,1.040,1.028,1.450,1.340,1.187,1.128,1.081,1.045,1.031
2,1.446,1.307,1.182,1.120,1.078,1.044,1.030,1.559,1.382,1.227,1.141,1.091,1.049,1.034
5,1.583,1.400,1.227,1.143,1.094,1.052,1.033,1.742,1.496,1.265,1.174,1.107,1.059,1.037
10,1.576,1.428,1.215,1.117,1.063,1.028,1.014,1.698,1.585,1.297,1.164,1.077,1.043,1.017
