,10,20,50,100,200,500,1000,10,20,50,100,200,500,1000
1,1.578,1.386,1.231,1.156,1.106,1.064,1.046,1.710,1.494,1.292,1.183,1.129,1.074,1.055
2,1.748,1.473,1.270,1.178,1.117,1.070,1.048,1.977,1.553,1.314,1.201,1.140,1.080,1.057
5,1.877,1.690,1.342,1.209,1.138,1.079,1.051,2.114,1.917,1.416,1.252,1.160,1.090,1.058
10,1.712,1.787,1.349,1.180,1.096,1.043,1.022,2.057,2.026,1.490,1.252,1.116,1.064,1.027
