,10,20,50,100,200,500,1000,10,20,50,100,200,500,1000
1,5.189,7.189,2.061,1.541,1.312,1.179,1.126,7.628,9.995,2.440,1.909,1.412,1.241,1.156
2,2.901,4.582,3.281,1.770,1.383,1.203,1.133,3.701,5.522,3.859,1.889,1.446,1.229,1.163
5,1.944,2.597,4.929,3.169,1.657,1.260,1.155,2.354,3.069,5.621,4.049,1.742,1.295,1.187
10,1.713,2.233,3.991,4.766,1.773,1.235,1.115,2.163,3.061,5.168,6.696,1.937,1.272,1.130
