,10,20,50,100,200,500,1000,10,20,50,100,200,500,1000
1,1.555,1.368,1.223,1.151,1.102,1.063,1.044,1.817,1.465,1.272,1.175,1.123,1.071,1.052
2,1.955,1.646,1.393,1.267,1.183,1.112,1.079,2.274,1.760,1.448,1.317,1.209,1.123,1.088
5,2.244,2.115,1.658,1.447,1.317,1.194,1.135,2.722,2.342,1.815,1.509,1.348,1.215,1.145
10,1.997,2.173,1.685,1.435,1.278,1.158,1.096,2.553,2.600,1.928,1.573,1.333,1.214,1.116
