,10,20,50,100,200,500,1000
1,1.5604492037226758,1.372911975071158,1.2145462533918243,1.1445724489780293,1.100113842857456,1.0611159666622463,1.0427179635907318
2,2.0282740500397294,1.6935473932216083,1.3923884564421312,1.2582379958182663,1.1784607429141807,1.1073211186261187,1.0747789859303236
5,1.9141397656919925,2.378519875306626,1.7612439112620406,1.491466683117,1.3299601857188807,1.1955623091986443,1.1354576610756788
10,1.512721903083215,1.9471206895595552,2.212394440435414,1.766254820000551,1.5092420082348323,1.2988456711221998,1.2049171055112207
