0
"[16935.27275397552, 14727.103832481844, 11156.118961793594, 5981.211587775911]"
"[22246.829780615662, 19958.90327680473, 15437.4191919304, 7453.157525426841]"
"[25505.163368284884, 21032.503126457723, 16109.09676126772, 8095.818646803033]"
"[30952.37300258282, 25877.958786519048, 20339.931420094577, 9296.98090138432]"
"[23391.686946931433, 20254.453898554624, 15838.323934742544, 7167.8128888385445]"
"[14931.014139267554, 13204.775437032888, 10304.969571970696, 5188.837964632514]"
"[15512.955372485354, 13729.38067738542, 10756.953038358044, 5155.779442768588]"
"[32144.662041948315, 26599.662507559548, 20543.939148096862, 11001.02150145589]"
"[30870.402382214135, 22637.569039303584, 18135.087715939146, 7508.127742244397]"
"[19142.666108856713, 17174.691432690302, 13474.24681172982, 7017.379587414928]"
"[40391.51560978449, 33053.63750521832, 26026.02168349528, 11705.863513639017]"
"[19376.24859631496, 16360.574699699433, 12640.994146118172, 6283.208607662233]"
"[25556.58679645863, 22478.219055647616, 17970.454119815608, 7848.216808590941]"
"[26210.592806856384, 22924.769202935746, 17160.980510084915, 9737.22563781928]"
"[21262.389674486847, 16861.57185211922, 13498.1945636057, 6204.198247176182]"
"[23693.861617029157, 21445.96347580887, 16299.126473511453, 8830.676503015698]"
"[19845.649626563583, 17656.745348576445, 13985.456025443731, 6759.647052340326]"
"[31924.175679680375, 26187.131808743157, 20740.05087250588, 9449.75939414104]"
"[24466.95728233659, 20350.014720957028, 15842.607562337884, 8166.6353774414]"
"[27078.686696999248, 22799.785123472826, 18210.346224517183, 8752.062805747062]"
"[17632.460520002343, 14214.663151002782, 11181.688510201237, 5207.67452392413]"
"[29986.79286520258, 22978.23103437748, 18350.01110838767, 7737.242812670271]"
"[25409.063700346964, 19001.845827438297, 15125.156211209873, 6267.374070099646]"
"[30790.42273715402, 25183.816856399782, 19221.589955448108, 10437.448634668224]"
"[38877.6071529497, 26776.240504068253, 21405.06962632, 9154.36575753539]"
"[30677.40736588238, 23522.1464091431, 18696.63914115057, 8519.609995702082]"
"[22355.624405155166, 19091.231347648878, 14773.96214862447, 7635.230017486542]"
"[28625.035050440085, 23138.34804555628, 18002.51229716048, 8729.55281904973]"
"[51049.57346164587, 41179.87479356965, 32486.719850359426, 14421.796166289887]"
"[21638.77111001961, 18951.041396019344, 15279.533786214777, 6826.5151031749065]"
"[25216.18903551717, 19887.375570876044, 15382.530093101554, 7530.718094101837]"
"[21478.61154510407, 19088.95393143779, 14978.26698053362, 5995.422304399393]"
"[18644.339904233166, 16155.62215785767, 12587.378668242794, 6174.6908101440995]"
"[20442.411231170183, 16951.905817768617, 13065.878490102225, 6810.267942281082]"
"[21495.730569977215, 18075.04919400991, 13415.043989621108, 7234.462076167909]"
"[25419.73271824085, 22841.454709058606, 17786.234562239348, 8127.915212867048]"
"[24049.63288685279, 19670.212223235845, 15455.943693046709, 7565.720559262491]"
"[26692.01609374754, 22076.441582042862, 16961.390261138822, 8799.226783456706]"
"[29090.092916721045, 21914.026272267296, 17077.72793104253, 7914.256165874798]"
"[24103.63184098452, 19377.64599680392, 14879.686638109075, 7517.61399729728]"
"[17975.599258412625, 15857.673675299537, 11982.560463719448, 6691.126908051271]"
"[36735.97395107473, 24741.43936098861, 19971.230035876633, 8819.7091485024]"
"[22235.294265221273, 14235.454179814345, 11482.495124304094, 4758.527908564813]"
"[26087.83878830628, 20307.653774011214, 15755.101606801194, 8248.899664831808]"
"[32027.99431736437, 25410.89830901636, 20222.02713701821, 9157.969564725707]"
"[21899.5786525485, 19232.668127003097, 15125.256223470871, 7661.0528213060325]"
"[25179.24433792293, 19620.549531239634, 15393.954028123297, 7764.029536512415]"
"[25263.544312320755, 24256.833914657494, 18773.54360075636, 9727.440744494996]"
"[22520.58477249503, 20818.661872622564, 17140.936498771975, 6501.941816813136]"
"[26897.419121241066, 22707.172724634645, 17757.512361423163, 8304.90416511765]"
