,10,20,50,100,200,500,1000,2000,10000
1,1.578259707740743,1.3828107860714454,1.221964250958846,1.1450182576169918,1.0991209690152273,1.0611876587803755,1.0416261702593599,1.0294787886838366,1.0129754150723977
2,1.7484290605716934,1.4876940178738927,1.2693662393166019,1.1659416980703157,1.1095757232994305,1.0647559171176004,1.0429742310208137,1.0307408495182449,1.0131865404135458
5,1.8768522697149859,1.8398491273219635,1.4279797423338216,1.246763951110229,1.146513763228557,1.080031280240081,1.0513301135491375,1.0338792269864059,1.013718065362658
10,1.7123489239497245,1.8218583831619515,1.7206881452079168,1.4007611318970077,1.221238054517226,1.1073457829640903,1.0641783752735121,1.0406896955599094,1.0151938594856382
