,10,20,50,100,200,500,1000
1,1.583928461827264,1.383204114014688,1.22037419629003,,,,
2,1.8127874031464624,1.4934782804757136,1.2694051035418121,,,,
5,1.6774800593818588,1.8867324794581393,1.419318828052977,,,,
10,1.3623483722295824,1.727283926326134,1.651264829893859,,,,
