0
"[35266.834802069105, 35034.81779169901, 31222.803283572248]"
"[46728.32753664869, 46797.342521043356, 41882.99513490078]"
"[65182.25950709833, 63425.31570754508, 57289.513217961954]"
"[55649.67612668106, 55930.763058727, 49786.002893764315]"
"[39628.62096896011, 40828.24486077774, 36167.04914123047]"
"[60160.21037464541, 59907.05137539856, 53619.036423289144]"
"[73383.72346093367, 72462.53802372748, 65300.60244210704]"
"[42728.10018695021, 42868.78146233229, 38085.950841153346]"
"[50817.442839608586, 51239.6687186474, 46157.86200596326]"
"[63481.81053688071, 63570.81714212964, 57249.22091917226]"
"[57812.39348648193, 55726.356724407284, 50179.038091714654]"
"[44205.65389528352, 43055.19270250005, 38314.35109845665]"
"[56689.98490066869, 55832.70966383533, 49959.2003274304]"
"[43005.331343456055, 41857.899262245795, 36917.728397064086]"
"[50859.27084653512, 49234.4185919252, 43720.939714658474]"
"[53267.923333506624, 52710.46019679646, 46845.46630712874]"
"[56582.04182826055, 55904.22230436666, 50248.590347048514]"
"[64327.30397901384, 63181.93854031228, 57156.541276733755]"
"[75757.56094007027, 74385.97449379184, 67070.16138643616]"
"[44927.8352151284, 45076.554250015324, 40145.4690734039]"
"[56319.53182083789, 55228.64728347954, 49367.515438459865]"
"[50444.075126970216, 48653.34741452144, 43784.06644223751]"
"[54574.32537345931, 52888.267832768455, 47185.34413715959]"
"[58785.2096799315, 57839.48615366366, 51717.26898306838]"
"[54802.93472140082, 53762.22581229457, 48360.13313704231]"
"[53166.271034084835, 52490.86663233298, 47010.11736632537]"
"[41570.09699514387, 41389.54088320853, 36665.75391516728]"
"[59518.485279104294, 58680.27843911078, 52925.925734063785]"
"[47417.787914835346, 45375.767362401355, 40070.4526833081]"
"[50113.56361535103, 50086.1433384721, 44365.85837813125]"
"[47835.50002866532, 47586.33304523028, 42278.538172972316]"
"[65675.07376094494, 65206.78018417175, 58398.687100191375]"
"[38952.74626956266, 39097.1630285265, 34643.61122616418]"
"[61204.56402696182, 61661.339854130085, 55225.20647262401]"
"[50667.66275924561, 49491.79814871263, 43999.94566679396]"
"[51600.33522400731, 51981.13149032073, 46829.19383955595]"
"[36246.209024942415, 36177.98133754807, 31934.33224681498]"
"[56894.61879220798, 55837.47710225854, 49927.78273992161]"
"[51461.12200315448, 50198.924518504195, 45214.41641231132]"
"[59649.92713780559, 57820.109523557265, 52297.41338391748]"
"[67050.18721094872, 66049.1308867074, 59021.104991149296]"
"[53912.87266289219, 53257.60124377501, 47761.956851862764]"
"[45814.18913838091, 46604.913512365885, 40783.79226234899]"
"[62864.32454748183, 61480.31000609309, 55650.974367335635]"
"[73634.94101505747, 72034.00102122068, 64962.41528731593]"
"[53859.11078620778, 53463.66799000351, 48045.584388860436]"
"[40693.33032785703, 39575.936519853094, 34967.622094099606]"
"[46596.43988405318, 45674.21009247912, 40374.08336013344]"
"[42799.17199268944, 42991.056938400885, 37908.469294098584]"
"[58266.10165274065, 58882.92970911892, 52404.94728002916]"
