0
"[189156038.1425085, 189128184.58790532, 188931460.88745898]"
"[192562034.51952723, 192538421.08151704, 192347208.7969472]"
"[188289516.921793, 188258898.2025711, 188061109.76734263]"
"[186337029.55923554, 186313877.1137705, 186115748.38074297]"
"[183345438.9890221, 183321610.62829828, 183130847.8030886]"
"[178204293.64923847, 178179926.28278765, 177991465.85457948]"
"[184174571.072616, 184150994.40759635, 183964327.19698092]"
"[183331395.00020322, 183308464.58554748, 183121392.72211653]"
"[186260983.03224605, 186237966.92499638, 186041576.2011075]"
"[180322811.10185426, 180303731.70227, 180116977.37794244]"
"[191564192.3727765, 191545413.33845642, 191341174.75600564]"
"[193399619.8036716, 193367362.58971927, 193169884.20549175]"
"[193448132.75302947, 193421840.9504599, 193222291.71736044]"
"[190476123.83077022, 190459377.23010018, 190260856.41781977]"
"[188316559.88961416, 188296475.4938586, 188103404.59350947]"
"[187198150.12546396, 187174303.66490793, 186982015.23465747]"
"[199513748.4991271, 199492069.0657474, 199297979.32463992]"
"[190308323.71646675, 190283179.2404394, 190088646.8615637]"
"[190080798.17239818, 190066528.0045901, 189867828.01660156]"
"[176196998.4149454, 176172818.3533877, 175984963.1251846]"
"[197440848.4266442, 197417492.4317, 197219776.87953448]"
"[181824130.4706269, 181803852.18778238, 181608065.83283472]"
"[189244751.82877243, 189221236.19730976, 189025258.6600686]"
"[178338157.0790434, 178320655.7596884, 178127237.80150294]"
"[187037358.1991454, 187010499.8931986, 186816520.72309104]"
"[184277811.89092225, 184249292.64773, 184056530.54267725]"
"[182304593.65666068, 182278232.50450096, 182084678.85759285]"
"[184153336.9563017, 184131529.85414356, 183937792.49615642]"
"[180515731.98811537, 180490446.05529562, 180291141.28121343]"
"[186989631.09291035, 186973322.35609144, 186778619.01270476]"
"[177807092.77172148, 177777101.50904605, 177580904.8337026]"
"[181707963.99160957, 181684185.33375144, 181485638.89308575]"
"[186235805.45326507, 186212624.27919266, 186012636.83713296]"
"[194956830.61670953, 194926303.39184263, 194726566.70639592]"
"[185393689.38648987, 185359860.55025405, 185162798.46313682]"
"[194225732.29648256, 194201410.77898088, 193995182.67859024]"
"[186893004.80223757, 186874660.3533984, 186678733.84991357]"
"[196566234.0417912, 196542879.205732, 196352304.64574972]"
"[186290460.7649873, 186270688.4791307, 186074862.34938946]"
"[171113660.3011886, 171095566.14039385, 170905988.36713615]"
"[194705528.40692607, 194687212.45861968, 194495235.82744455]"
"[196660486.53054208, 196634626.03636858, 196435393.1267696]"
"[188694591.26991734, 188675207.44762287, 188477481.85491917]"
"[187849888.13052022, 187827995.1112509, 187634303.12931538]"
"[194149495.27831948, 194120472.17431226, 193917387.58916152]"
"[177183890.24459964, 177156465.0300098, 176969318.21819144]"
"[187761609.68360597, 187741255.58347613, 187545011.57362622]"
"[192666595.7640299, 192649714.7880125, 192455619.59329084]"
"[194070433.10545388, 194046259.42345545, 193850232.3685585]"
"[188450781.90902042, 188425375.80204943, 188230535.7013738]"
