,10,20,50,100,200,500,1000
1,4.619048118801214,7.3276700514861615,2.098928101847306,1.520664515349214,1.3115106313897453,1.184060722533564,1.1234771028909274
2,3.1255071766652858,4.947271040737524,4.874038997291605,2.124747995704534,1.5483548025582348,1.2897197242021643,1.186579033196927
5,1.9159178681267803,2.8158314561334343,5.056892178148155,8.310761893626507,2.5303086441095317,1.5718550599783645,1.3432251960309478
10,1.4643581434340605,1.9287025961430284,3.201872004911159,5.141587900830579,8.648143517891544,2.135713724606882,1.5710603900658497
