,10,20,50,100,200,500,1000
1,1.293864307763529,1.1793461955719093,1.0997969491665887,1.0581228681115105,1.0355402054955858,1.01676667774392,1.0096654576840285
2,1.5135878310348416,1.3732813464679656,1.2313564863996804,1.164858699241488,1.1144093301259403,1.0708801536721269,1.0492253776661438
5,1.7712316759485136,1.646162418750399,1.4300508473397198,1.3139158530168822,1.223629296497552,1.137079088128372,1.0938181039180588
10,1.8063847698329356,1.8053514980698586,1.6013721554546114,1.4491487043352316,1.3320022221986685,1.2034135901896297,1.1417435884182183
