,10,20,50,100,200,500,1000,10,20,50,100,200,500,1000
1,1.231,1.147,1.074,1.039,1.021,1.009,1.004,1.460,1.291,1.135,1.057,1.030,1.011,1.005
2,1.310,1.186,1.090,1.047,1.025,1.010,1.005,1.605,1.338,1.152,1.067,1.034,1.013,1.006
5,1.660,1.352,1.151,1.078,1.041,1.017,1.008,2.077,1.583,1.216,1.109,1.058,1.020,1.010
10,1.801,1.674,1.275,1.139,1.072,1.029,1.015,2.094,2.125,1.358,1.181,1.091,1.033,1.016
