,10,20,50,100,200,500,1000,10,20,50,100,200,500,1000
1,1.218,1.140,1.071,1.038,1.020,1.008,1.004,1.436,1.278,1.133,1.054,1.029,1.011,1.005
2,1.422,1.274,1.143,1.080,1.043,1.018,1.009,1.766,1.485,1.235,1.112,1.058,1.024,1.011
5,1.928,1.585,1.310,1.183,1.104,1.047,1.025,2.660,1.890,1.444,1.259,1.156,1.061,1.029
10,2.086,2.008,1.527,1.318,1.188,1.090,1.048,2.479,2.589,1.765,1.440,1.247,1.110,1.056
