,10,20,50,100,200,500,1000,10,20,50,100,200,500,1000
1,3.460,1.788,1.330,1.179,1.100,1.048,1.025,7.007,2.484,1.547,1.327,1.236,1.072,1.041
2,4.901,3.230,1.470,1.225,1.113,1.051,1.026,6.735,6.627,1.872,1.309,1.156,1.064,1.036
5,2.767,4.127,3.223,1.548,1.232,1.090,1.044,4.313,5.788,6.179,1.783,1.266,1.099,1.052
10,1.908,2.625,4.666,2.980,1.535,1.175,1.082,2.622,3.415,6.234,4.881,1.623,1.194,1.087
