,10,20,50,100,200,500,1000
1,1.1665092758563738,1.2579504272229796,1.2171312034851398,1.1496786059853445,1.1006487814617778,1.0604766815657969,
2,1.1429038791470523,1.199714577443935,1.3293616403804025,1.2595972246600942,1.1789335317006466,1.1068650790501748,
5,1.1317911999718928,1.1376203792678512,1.2168949020222,1.383395216159836,1.3225910647513257,1.194393502695979,
10,1.1248814509535066,1.1233980374655486,1.1529851247711285,1.2201958770147594,1.3992111659128916,1.293983574193708,
