,10,20,50,100,200,500,1000
1,1.0701179000778773,1.100933756124995,1.0843450034345212,1.0432378009135643,1.0225173090943518,1.0089191676141316,
2,1.066674468770896,1.0919352541314529,1.1869964807723414,1.151474845593996,1.106881842848511,1.0576360380521799,
5,1.0638964877696757,1.0684443349561312,1.1047049930440285,1.2383086913553454,1.2159854863264334,1.1271806307746741,
10,1.05987997191486,1.0603028581638259,1.072839861910163,1.1166628312366769,1.2556963529336038,1.1954186457701175,
