0
"[477293.01376040216, 476964.61992834875, 468173.3077105535]"
"[485441.39602635277, 484904.5078264369, 476196.4433135911]"
"[402644.6240432423, 401859.1526377782, 391400.91791350406]"
"[547686.6012721175, 547922.6807566802, 539692.5933247923]"
"[500454.9923827102, 498910.3241210015, 490022.34615688893]"
"[585254.9351095653, 584701.2986352675, 573848.0735113202]"
"[563054.8745828064, 561591.2567273008, 550622.0077846542]"
"[444880.09491701267, 443726.7552419025, 435338.8763623391]"
"[431684.8478599963, 430815.92936139065, 420210.10226445715]"
"[496139.38344645576, 496373.43559567526, 485769.4936546885]"
"[533981.7161858873, 531859.1057025323, 521582.4099841319]"
"[457343.16266090854, 457203.96715347556, 447962.3837594828]"
"[537682.1053714372, 537423.0583442365, 526938.7987701512]"
"[413512.0235269689, 413624.68255441426, 404493.5139041263]"
"[505700.56627030723, 503948.36627302255, 491575.8688102736]"
"[563737.5408086146, 562415.8693499019, 550068.2277222405]"
"[506613.57683362917, 504443.5715643905, 494309.61321440013]"
"[450802.5533647411, 448491.4580444889, 438782.7336662379]"
"[436835.0591310675, 435498.52174839133, 426111.24991592165]"
"[498225.5876292694, 497992.07013582333, 488999.90522954374]"
"[495362.8834686934, 495221.86129711947, 486121.4631845067]"
"[420866.5954422247, 419312.241781376, 409392.27629168076]"
"[536126.387823677, 535645.7847399355, 526469.663150614]"
"[493514.43317218474, 492680.7669147949, 481936.10648397607]"
"[522437.3175728337, 521079.2528718176, 511338.25801549334]"
"[519502.0650532619, 519057.6165871847, 509674.0826976374]"
"[485075.3306477072, 482181.92552411294, 473142.46066522767]"
"[579680.9460979234, 579599.6558200691, 569266.8264101547]"
"[591437.6799217156, 590342.4593769816, 579944.915378253]"
"[580871.7778920436, 580336.1428746692, 570151.8854692044]"
"[424939.98924007313, 424606.08946164744, 415956.1698521123]"
"[643287.402001422, 641591.7606892686, 629493.6904608343]"
"[459467.1892935213, 458611.75654341164, 448685.3761750075]"
"[455742.79656058765, 454570.5660290897, 445312.69771624194]"
"[415539.36669981526, 413158.8387751244, 404239.10126902134]"
"[482361.7839525037, 480504.004866401, 470015.9215531174]"
"[446150.25893868424, 444539.2781690427, 435517.886299384]"
"[407362.18333332136, 407198.48742996325, 396677.4080547088]"
"[499836.6472459891, 499552.2094465756, 488924.30600860814]"
"[439162.4265502493, 438362.35047971684, 429293.4241057944]"
"[595832.8785515123, 592784.9578586677, 579806.971920906]"
"[458662.55340047076, 458085.83115537337, 448440.79989610525]"
"[520392.26738133095, 519516.30642112927, 510919.2525505823]"
"[470291.63592714455, 469578.50197220023, 460551.39885411994]"
"[369697.49717721104, 370032.39657997043, 362261.6764404644]"
"[536313.4958300218, 536237.7332219881, 526163.1652569708]"
"[435957.02700369153, 435115.33882467536, 424891.98090393044]"
"[593514.8171291386, 593566.450233227, 583004.6176594094]"
"[496329.0576447804, 495588.9323565685, 486357.3540208241]"
"[540704.8099877376, 540197.4979913182, 530108.461761302]"
