0
"[2043141.8093687505, 2042379.5807731166, 2022876.3929055643]"
"[1892331.1652000053, 1890680.3230745106, 1871118.1366022113]"
"[1987152.6590420103, 1986812.142453725, 1968500.2619894634]"
"[1980240.265959016, 1978646.246622034, 1958889.7401033987]"
"[1989631.9908122616, 1986918.0814750327, 1966108.5151063937]"
"[1973524.023424027, 1972138.6912602943, 1951593.3268098913]"
"[1938657.4288815446, 1937039.2818392888, 1916090.0395480264]"
"[2089352.963385255, 2086220.8952674102, 2062165.4827934823]"
"[2005782.71394782, 2003562.8979326787, 1982383.5818633789]"
"[1820479.5775294448, 1818935.2563367705, 1798489.8613356366]"
"[1733353.3351494207, 1732564.1601535385, 1713908.0816731318]"
"[1958344.353159228, 1956704.7329490446, 1937870.3687286451]"
"[2121869.6387371956, 2119401.193252383, 2100549.0228316337]"
"[2139598.557676611, 2134541.946602126, 2114080.5833973545]"
"[2363001.9973700386, 2361645.922311639, 2339790.7176972236]"
"[1958643.400149376, 1957396.5685917307, 1938333.1386906747]"
"[1943430.3993219545, 1940915.6963882528, 1921443.1244654702]"
"[1728411.7029506809, 1727658.9109096853, 1710222.9522883447]"
"[1598376.9177741979, 1597403.031725906, 1579612.815837316]"
"[1887156.0073682454, 1885916.179976383, 1867148.4464306727]"
"[2027176.493752668, 2025325.6408097935, 2002702.0964357478]"
"[1886917.8032342077, 1885085.329412179, 1868496.7110117646]"
"[1775174.7427747329, 1774317.5876947073, 1756641.3038697313]"
"[1940192.1638424548, 1939159.135939933, 1918789.9371600624]"
"[2073908.0782661347, 2071130.1319305107, 2051864.5466323507]"
"[2116158.327675436, 2113925.682000701, 2092143.4146998806]"
"[1825627.7995304528, 1822345.2695232807, 1802039.5154344665]"
"[1779950.163723027, 1778781.903202123, 1760685.064702965]"
"[1883516.501744847, 1879021.6982725477, 1860350.5910052739]"
"[2234510.857327238, 2230314.421319618, 2210592.373452523]"
"[1719650.7074705348, 1715540.9262509677, 1696980.6489846199]"
"[1778151.1767628666, 1776384.83117387, 1758097.389546111]"
"[1979944.2995881941, 1975121.885984085, 1955124.3970887247]"
"[1924415.5097175967, 1921294.5165068947, 1902268.2746831842]"
"[1796821.3220593834, 1789938.6775001364, 1770795.2327444556]"
"[1764719.4498182859, 1761922.6347594166, 1742959.313298361]"
"[1870176.8711091105, 1867041.308167668, 1849523.5629591404]"
"[2247460.7210976286, 2244132.9170196974, 2221977.178543376]"
"[1766554.0817313872, 1764822.755469249, 1745732.6012903564]"
"[1871137.8376877862, 1869291.0691141079, 1848529.440448274]"
"[1960510.0661559966, 1959843.684643585, 1939900.830606918]"
"[1794970.6216149728, 1793807.5461477584, 1775197.5995901076]"
"[1793396.5243429611, 1791524.595016341, 1772112.893462577]"
"[2013508.9204236101, 2011828.8290980018, 1992089.0088391374]"
"[1821788.8134598967, 1818107.2375991966, 1796622.2456169545]"
"[1787507.0619101515, 1785125.1091937555, 1767864.9949375866]"
"[1731687.7407359565, 1729045.2320538466, 1708292.9623591802]"
"[1834698.3460602493, 1832119.740087034, 1815128.0934866352]"
"[1713688.0805133812, 1710098.7034820698, 1691490.2210205225]"
"[1784497.729681738, 1783549.9967775568, 1763759.9559422135]"
