,10,20,50,100,200,500,1000
1,1.5593663726486318,1.3783916092039363,1.2166751606116017,1.1448550607272943,,,
2,2.0147952137128473,1.6726501053543674,1.3879479286869032,1.2622947771598314,,,
5,2.0640287384218663,2.185626442244981,1.705104231744885,1.4752464239219631,,,
10,1.7672998785564042,2.3217459116950625,1.93370572965478,1.639409263750138,,,
