,10,20,50,100,200,500,1000
1,1.341650472927484,1.2396807468448823,1.1383968521172132,1.0928015335909427,,,
2,1.6128756010410072,1.4536078657065585,1.2805748440018374,1.1953817946615164,,,
5,1.9281089731972665,1.7298418417070585,1.508337338636638,1.3605132397417823,,,
10,1.7514149657847806,1.874319791677624,1.6454913566631495,1.477435206380806,,,
