0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
"[512270.7256079677, 496814.9264995264, 462413.77599275915]","[552643.459367606, 498589.0419758997, 462413.77599275915]","[532569.9625547938, 497657.87428965216, 462413.77599275915]","[561036.9611258146, 512089.1169323186, 462413.77599275915]","[547713.5029223529, 534166.5874902593, 462413.77599275915]","[540166.0309006575, 510305.74649991683, 462413.77599275915]","[531763.9985692013, 501458.92610289354, 462413.77599275915]","[558763.0114883158, 523922.14438585826, 462413.77599275915]","[518069.2387647391, 493868.938793059, 462413.77599275915]","[552392.1064819349, 505150.30022547056, 462413.77599275915]","[558570.7098448501, 505343.76762964897, 462413.77599275915]","[557623.4588377491, 504607.47491718776, 462413.77599275915]","[538672.7713408984, 492621.5946752712, 462413.77599275915]","[572981.863015016, 520400.7752539035, 462413.77599275915]","[582909.9718401888, 517537.0698622245, 462413.77599275915]","[530694.6143720017, 499854.9311122189, 462413.77599275915]","[580775.7850006333, 494531.47542954487, 462413.77599275915]","[526889.3442419148, 487022.2363186578, 462413.77599275915]","[552730.9189274887, 532776.4971131326, 462413.77599275915]","[513079.81986526115, 490022.6843639583, 462413.77599275915]","[519774.6703843628, 501723.04548720777, 462413.77599275915]","[573416.8589284619, 505999.82369013503, 462413.77599275915]","[585467.1235725597, 544683.0065882644, 462413.77599275915]","[532634.8718591003, 503846.73004110437, 462413.77599275915]","[556106.2041152745, 496463.67444408964, 462413.77599275915]","[534017.412377463, 516386.4808647414, 462413.77599275915]","[561420.9074923148, 533714.5740804315, 462413.77599275915]","[608978.3729721695, 547359.6899482253, 462413.77599275915]","[525381.7873237418, 497138.42209655937, 462413.77599275915]","[530014.8415099035, 505915.281184983, 462413.77599275915]","[554314.6288423797, 517040.39025540993, 462413.77599275915]","[542460.7160856391, 501641.25617094967, 462413.77599275915]","[542962.8703611873, 523572.4691017986, 462413.77599275915]","[602262.4498670736, 509247.638610801, 462413.77599275915]","[604823.895153962, 521807.85826369404, 462413.77599275915]","[543966.3161642626, 508192.9749438932, 462413.77599275915]","[517448.9392692455, 493617.52630528994, 462413.77599275915]","[524937.5135117804, 505100.74236765364, 462413.77599275915]","[521089.9401332263, 500717.4428625521, 462413.77599275915]","[505497.53265251446, 488245.6377044568, 462413.77599275915]","[520402.85351296066, 495933.88151684526, 462413.77599275915]","[559296.4276926349, 511503.23579969665, 462413.77599275915]","[556412.0387301145, 541945.6460681749, 462413.77599275915]","[526245.7046873794, 500880.98656280595, 462413.77599275915]","[580325.2158549154, 508195.2979335074, 462413.77599275915]","[520268.9350333303, 497437.2413152291, 462413.77599275915]","[564877.6294957472, 521011.4681659956, 462413.77599275915]","[583630.8356591526, 525306.4565884745, 462413.77599275915]","[519240.4146627152, 509922.6665085789, 462413.77599275915]","[533502.5884927824, 508588.5818104018, 462413.77599275915]"
"[568750.7873133887, 532933.6455677722, 487857.91867770866]","[557078.933492118, 539832.3522175619, 487857.91867770866]","[596987.3904829123, 541763.0800824193, 487857.91867770866]","[573939.8353701953, 520187.98589381797, 487857.91867770866]","[622769.35639937, 539368.5734242437, 487857.91867770866]","[572783.9594414757, 529388.939850668, 487857.91867770866]","[567294.5560916002, 532800.502454921, 487857.91867770866]","[629276.5791997726, 564089.6560443805, 487857.91867770866]","[575575.8781403436, 526537.2351271745, 487857.91867770866]","[561377.4481464535, 544164.8895052335, 487857.91867770866]","[554359.5051655603, 529372.357403447, 487857.91867770866]","[588622.5320136809, 525942.721805388, 487857.91867770866]","[551588.5900214617, 522969.35462396545, 487857.91867770866]","[566219.7770707448, 523685.5818692205, 487857.91867770866]","[572743.9479735836, 536327.2696104555, 487857.91867770866]","[606579.6555010804, 533161.59876317, 487857.91867770866]","[551253.1654775365, 523502.24797315174, 487857.91867770866]","[591128.7037026973, 555648.8757978104, 487857.91867770866]","[562632.5610744624, 533924.3492717493, 487857.91867770866]","[605764.9100657894, 566193.1603682295, 487857.91867770866]","[568234.5564482693, 534427.8836328295, 487857.91867770866]","[581699.5425519841, 543803.7096584155, 487857.91867770866]","[549151.9092513788, 513271.5225255653, 487857.91867770866]","[595525.5627535598, 533682.7601727393, 487857.91867770866]","[605385.8154518973, 582435.9344475793, 487857.91867770866]","[592967.9887480604, 541282.1127550043, 487857.91867770866]","[596507.6039652505, 559679.9511230949, 487857.91867770866]","[627839.6925993422, 532017.6866220179, 487857.91867770866]","[574890.7547389795, 540804.2384862535, 487857.91867770866]","[548640.5167936528, 524631.3079245059, 487857.91867770866]","[567271.8017692355, 537076.1523157365, 487857.91867770866]","[633706.8681534966, 580031.4749484381, 487857.91867770866]","[579557.4901536612, 528555.0836511458, 487857.91867770866]","[589009.1328182996, 531742.2227358683, 487857.91867770866]","[531884.1200313478, 513825.68119612755, 487857.91867770866]","[579930.9038061971, 528927.3767742928, 487857.91867770866]","[579953.3922829968, 531098.1698790031, 487857.91867770866]","[631785.600033639, 587378.8615842448, 487857.91867770866]","[582445.9822014886, 525804.5893490816, 487857.91867770866]","[549751.5605490345, 519787.33726065455, 487857.91867770866]","[543062.3440208295, 526869.2333082816, 487857.91867770866]","[592780.7900431622, 537289.1087839486, 487857.91867770866]","[588687.6799176137, 536046.7630898044, 487857.91867770866]","[550072.0454066197, 530658.353868791, 487857.91867770866]","[572499.9160173635, 535461.3793858996, 487857.91867770866]","[574398.8717690195, 543306.031556692, 487857.91867770866]","[598627.7664808143, 522018.67081379105, 487857.91867770866]","[528999.3937562477, 513336.4430510182, 487857.91867770866]","[577572.3867801124, 529200.0878446335, 487857.91867770866]","[551772.862942952, 524147.63884531474, 487857.91867770866]"
"[445278.6025803564, 432358.2732884134, 404530.3849911089]","[465841.6785296675, 442775.4495936193, 404530.3849911089]","[512876.56483154924, 448389.0519815043, 404530.3849911089]","[630872.1742502588, 473980.55073628173, 404530.3849911089]","[471498.2999280251, 445529.9145222153, 404530.3849911089]","[481481.0286271465, 444143.67834151426, 404530.3849911089]","[456184.31078290404, 436906.06826031365, 404530.3849911089]","[481871.23976924736, 451578.38337326224, 404530.3849911089]","[472725.21775176696, 434033.9428784851, 404530.3849911089]","[488841.20453131624, 445219.19499438547, 404530.3849911089]","[487403.29382412316, 467034.5128621384, 404530.3849911089]","[488046.4527971036, 462318.90575250535, 404530.3849911089]","[483248.5345192373, 454391.47821487725, 404530.3849911089]","[494166.8953579979, 453108.58524076897, 404530.3849911089]","[451530.07015947375, 433000.19974893634, 404530.3849911089]","[446884.24689553626, 430724.9884736587, 404530.3849911089]","[474708.6409208161, 448994.09918566386, 404530.3849911089]","[471508.6111693513, 453555.68266443734, 404530.3849911089]","[491697.9369617565, 439487.2723865851, 404530.3849911089]","[456864.90093334403, 437676.0228423227, 404530.3849911089]","[448237.5404056085, 430836.5331452257, 404530.3849911089]","[469078.43981742486, 436312.70364510134, 404530.3849911089]","[489125.29479191254, 441959.89781827055, 404530.3849911089]","[468475.5185459491, 440516.5604342144, 404530.3849911089]","[495310.8774259211, 469536.1915430153, 404530.3849911089]","[492218.81250479457, 472092.09204090136, 404530.3849911089]","[463543.4597619059, 440500.8439156358, 404530.3849911089]","[488526.94041999086, 455117.8106719435, 404530.3849911089]","[521147.67487105244, 467209.9314553853, 404530.3849911089]","[482994.26739516563, 439883.0418953393, 404530.3849911089]","[523662.22631296894, 483144.4216750425, 404530.3849911089]","[505667.28958247363, 480816.2458367276, 404530.3849911089]","[451698.3489166358, 433890.9560829515, 404530.3849911089]","[471198.9146819686, 450112.5120778993, 404530.3849911089]","[491021.403141801, 441171.6005517604, 404530.3849911089]","[494888.98703387176, 466111.61706320307, 404530.3849911089]","[513318.32872988813, 479613.2200345989, 404530.3849911089]","[511916.2497508072, 476554.3586286349, 404530.3849911089]","[451925.671330275, 430135.0226610791, 404530.3849911089]","[468523.68982476095, 457320.9335250789, 404530.3849911089]","[480370.74974717916, 448512.57643697714, 404530.3849911089]","[503119.2870495724, 462658.41986521176, 404530.3849911089]","[482602.06979770376, 447140.15655398264, 404530.3849911089]","[485874.796426796, 451470.63845493423, 404530.3849911089]","[485056.98713583796, 444206.0437491333, 404530.3849911089]","[513430.4748549898, 477512.5795184743, 404530.3849911089]","[495253.9860699779, 460380.8732270664, 404530.3849911089]","[475873.5361551167, 451006.7321592577, 404530.3849911089]","[488144.24636396405, 431823.8438351425, 404530.3849911089]","[508242.34811534005, 467182.5749569652, 404530.3849911089]"
"[719986.6767567348, 669932.2565280573, 596552.3986975166]","[697521.4465196324, 638786.3993584894, 596552.3986975166]","[680908.3649717242, 636608.2221613266, 596552.3986975166]","[754716.749568429, 670743.4962538226, 596552.3986975166]","[690787.005570842, 655453.2397945084, 596552.3986975166]","[788695.3467557341, 683341.2379857629, 596552.3986975166]","[769757.2321913735, 728459.765763381, 596552.3986975166]","[730859.2811373903, 662186.0066918412, 596552.3986975166]","[680633.9789089037, 650781.4844686482, 596552.3986975166]","[714814.2958544291, 658709.5553012845, 596552.3986975166]","[692275.686553257, 645528.6084541082, 596552.3986975166]","[657354.6850224747, 635919.5985658084, 596552.3986975166]","[735317.656118724, 659606.7618159499, 596552.3986975166]","[753766.4473648866, 702964.1517637868, 596552.3986975166]","[707216.7542457487, 641037.5116758046, 596552.3986975166]","[748337.1279693741, 659690.9771816374, 596552.3986975166]","[747251.1930294355, 696502.633176378, 596552.3986975166]","[713851.1182935958, 664046.7782622697, 596552.3986975166]","[730528.5920411751, 664382.8905517687, 596552.3986975166]","[689792.9744501862, 656435.6318547868, 596552.3986975166]","[746408.0641203865, 652244.2363328516, 596552.3986975166]","[654226.4704402589, 629945.0798255041, 596552.3986975166]","[700471.1618021548, 649359.187943932, 596552.3986975166]","[771859.0700006768, 725413.0192178228, 596552.3986975166]","[695587.0149787215, 646391.1549940815, 596552.3986975166]","[697410.5978725282, 653563.8885303555, 596552.3986975166]","[671110.424155466, 635259.3769077623, 596552.3986975166]","[679443.0020670021, 644861.7233201272, 596552.3986975166]","[667983.2407228871, 644742.7131135594, 596552.3986975166]","[710416.8535274828, 664505.5292747505, 596552.3986975166]","[684680.2535515978, 639316.1751874532, 596552.3986975166]","[651703.6539370981, 634877.7048207346, 596552.3986975166]","[749816.0723925849, 715797.8118792332, 596552.3986975166]","[738079.7165212029, 643649.774919682, 596552.3986975166]","[691739.1583779773, 650074.8461335716, 596552.3986975166]","[647271.460808098, 628884.6268514266, 596552.3986975166]","[726761.5045629124, 674139.2407336959, 596552.3986975166]","[671271.8544355679, 647746.7888993949, 596552.3986975166]","[718316.3576581732, 700225.3625145266, 596552.3986975166]","[704222.4302325457, 648866.142543358, 596552.3986975166]","[722998.6587673953, 674411.4523723163, 596552.3986975166]","[751298.82886226, 656530.3656677945, 596552.3986975166]","[716193.2909870732, 660860.2681188562, 596552.3986975166]","[682783.0739525077, 643138.0213142829, 596552.3986975166]","[804535.1091949142, 698716.5089575624, 596552.3986975166]","[707583.092284114, 675158.9841981725, 596552.3986975166]","[670374.7090212601, 637488.5397308596, 596552.3986975166]","[719149.2190215382, 670015.37407411, 596552.3986975166]","[721604.1949936113, 685077.8259010075, 596552.3986975166]","[747820.3450516807, 651691.4973632068, 596552.3986975166]"
"[594620.220239168, 568773.1551029709, 529581.88720255]","[651177.0823342185, 576152.861729617, 529581.88720255]","[641746.4363925119, 605687.5330626623, 529581.88720255]","[642438.344518913, 596831.3061950562, 529581.88720255]","[627479.1103538959, 602506.3253915869, 529581.88720255]","[632818.4017697003, 576861.4635919274, 529581.88720255]","[719244.0523681011, 611147.3786083094, 529581.88720255]","[631241.1996607546, 567455.0515739567, 529581.88720255]","[637647.392116278, 611138.2346105237, 529581.88720255]","[595093.9829278429, 575827.355442244, 529581.88720255]","[619220.0878148807, 575297.399415931, 529581.88720255]","[624613.3164748938, 585657.1258104708, 529581.88720255]","[610120.8058142613, 579587.7613134774, 529581.88720255]","[596392.0677088044, 557833.5160497172, 529581.88720255]","[658854.3497411746, 618412.2920354358, 529581.88720255]","[607088.5853931187, 576696.4951614402, 529581.88720255]","[610840.3836742061, 579717.0158430547, 529581.88720255]","[616782.599093604, 565554.0715533938, 529581.88720255]","[611003.4705178714, 574713.9682599087, 529581.88720255]","[682708.42804502, 623709.828111514, 529581.88720255]","[598331.4487317892, 572456.5194906362, 529581.88720255]","[613592.029687712, 567527.3702392185, 529581.88720255]","[676064.7176829551, 604527.9211360521, 529581.88720255]","[664432.9910750634, 600617.4546591351, 529581.88720255]","[645812.5386996949, 597288.7544990251, 529581.88720255]","[651571.3907197475, 610324.7867100437, 529581.88720255]","[584446.9981769548, 562850.6682689226, 529581.88720255]","[608632.14214169, 569217.7443216766, 529581.88720255]","[589875.2497067521, 561205.4596586416, 529581.88720255]","[631747.2267139703, 575444.9712516756, 529581.88720255]","[617892.6203281987, 578923.134386648, 529581.88720255]","[670996.7677400167, 577241.6326001034, 529581.88720255]","[657499.2789218675, 584435.661404428, 529581.88720255]","[626459.0876872521, 564049.2074485691, 529581.88720255]","[627026.3122582525, 585827.3360202295, 529581.88720255]","[641289.734979841, 576943.9306927258, 529581.88720255]","[616189.0809099951, 591924.4697967982, 529581.88720255]","[627652.5593396686, 574122.5139426107, 529581.88720255]","[685983.1623521965, 586654.1618584035, 529581.88720255]","[685011.2725185908, 608171.9481097152, 529581.88720255]","[649670.5822084462, 581992.9127885699, 529581.88720255]","[687094.7407192404, 617706.131758122, 529581.88720255]","[601560.0297365328, 554376.8679837311, 529581.88720255]","[609006.9584652123, 580440.8658060194, 529581.88720255]","[640707.5143835285, 599625.4772454674, 529581.88720255]","[636288.2877863005, 595061.2508620253, 529581.88720255]","[598874.9918578437, 569703.2706847308, 529581.88720255]","[627415.2714658455, 586618.107803519, 529581.88720255]","[633945.1755975956, 590232.0047135487, 529581.88720255]","[602881.3179294609, 571382.0339527201, 529581.88720255]"
"[457034.21628237626, 422777.0329860025, 386514.3409670823]","[483163.56312711583, 430086.16430296685, 386514.3409670823]","[502305.8610379421, 419693.4849446028, 386514.3409670823]","[461279.152706956, 423848.54997080925, 386514.3409670823]","[455508.6191796895, 418756.865712357, 386514.3409670823]","[435619.8360295652, 417405.48925519275, 386514.3409670823]","[460598.21747173753, 418691.55210774526, 386514.3409670823]","[470677.4063724336, 417196.9564537505, 386514.3409670823]","[448747.7171900602, 423951.7812004052, 386514.3409670823]","[460150.5881664639, 436752.43054711283, 386514.3409670823]","[446421.0235380264, 423533.3412675739, 386514.3409670823]","[478176.2372538131, 439737.33802315017, 386514.3409670823]","[455899.17559300835, 424171.29441826243, 386514.3409670823]","[443745.5678370027, 421741.28770057036, 386514.3409670823]","[444254.11754214024, 422595.78257001285, 386514.3409670823]","[445800.9743697083, 419130.36907941365, 386514.3409670823]","[468459.3124561207, 437544.8268880822, 386514.3409670823]","[477105.28649999405, 419422.81864829105, 386514.3409670823]","[443708.79905457055, 420901.52917316864, 386514.3409670823]","[438249.88969898585, 423476.15994060045, 386514.3409670823]","[427193.4641217495, 415852.9692748841, 386514.3409670823]","[503019.3373110311, 447156.7999331183, 386514.3409670823]","[447765.49091873586, 411738.02293016965, 386514.3409670823]","[480483.309683557, 439164.2084676394, 386514.3409670823]","[466512.1714067101, 432971.3608056707, 386514.3409670823]","[448241.5831895529, 425490.642170631, 386514.3409670823]","[465719.3468692229, 428939.29728327546, 386514.3409670823]","[430780.4875340371, 414883.74868496676, 386514.3409670823]","[473471.6760033239, 418667.0404275712, 386514.3409670823]","[451229.86404285074, 424761.48768502264, 386514.3409670823]","[480126.8244829412, 429500.44791895465, 386514.3409670823]","[473452.3016870897, 445307.63913908676, 386514.3409670823]","[459265.7438503497, 430606.8552729426, 386514.3409670823]","[460330.80667107564, 432401.3911769638, 386514.3409670823]","[474031.2811384359, 422604.4891534916, 386514.3409670823]","[468105.65390312567, 434535.1915389982, 386514.3409670823]","[452878.59685036325, 431744.7766534785, 386514.3409670823]","[485965.533786868, 422230.98253142525, 386514.3409670823]","[462627.0492738748, 434888.73052607395, 386514.3409670823]","[492643.7266930703, 430807.7906252035, 386514.3409670823]","[497486.40214245144, 434332.91702498746, 386514.3409670823]","[449544.583572311, 424282.6221904198, 386514.3409670823]","[442014.6701067319, 410333.2566550888, 386514.3409670823]","[473207.31310902716, 435862.71004407207, 386514.3409670823]","[441162.60529297596, 421928.7463207082, 386514.3409670823]","[449330.04207170405, 421374.1819816657, 386514.3409670823]","[465803.33631584607, 457785.08179505327, 386514.3409670823]","[460646.54860945797, 433208.3832601505, 386514.3409670823]","[453478.8674315699, 417846.8946907337, 386514.3409670823]","[516743.7037781505, 461098.7847107305, 386514.3409670823]"
"[542096.0184704413, 516931.9725811275, 476624.7066512916]","[560336.0690023054, 532857.2199007398, 476624.7066512916]","[538889.7169782727, 512205.7821995597, 476624.7066512916]","[573031.2607082566, 558657.8429083901, 476624.7066512916]","[597719.8125322193, 556464.9667060312, 476624.7066512916]","[555316.6235541496, 528366.7922295958, 476624.7066512916]","[538871.7031247191, 510228.13279498933, 476624.7066512916]","[553887.1377121143, 532024.2806027838, 476624.7066512916]","[561129.3396539845, 531017.4153699517, 476624.7066512916]","[550998.2790515637, 520446.8021138706, 476624.7066512916]","[607447.3274102982, 557263.1016592339, 476624.7066512916]","[573989.5308429006, 543335.2096109941, 476624.7066512916]","[565461.3300257293, 533607.559309091, 476624.7066512916]","[532960.2207489802, 509172.6849605603, 476624.7066512916]","[569056.8882827768, 533087.9138541294, 476624.7066512916]","[579028.8239354625, 527147.2209000465, 476624.7066512916]","[573846.7360702391, 533098.0382091658, 476624.7066512916]","[550650.5335142899, 510144.13390339795, 476624.7066512916]","[614979.2835360606, 527574.7866334538, 476624.7066512916]","[532220.2241917232, 520907.4489309205, 476624.7066512916]","[516621.7311517663, 500476.0299070566, 476624.7066512916]","[618303.4452440594, 548774.820102841, 476624.7066512916]","[550386.6496273542, 517826.13549436384, 476624.7066512916]","[548701.6008331252, 513143.1417737186, 476624.7066512916]","[563486.5627356742, 519461.2803304589, 476624.7066512916]","[564212.6882637399, 506871.7381934239, 476624.7066512916]","[629725.7321748483, 532005.885782645, 476624.7066512916]","[568802.6669852625, 507878.7511320955, 476624.7066512916]","[530818.9467328151, 505750.34450058115, 476624.7066512916]","[550420.6358602655, 516706.41533267836, 476624.7066512916]","[550384.8120167957, 515838.74663598207, 476624.7066512916]","[649703.2061090723, 587467.6496553132, 476624.7066512916]","[568006.4745936618, 546436.4842468812, 476624.7066512916]","[571863.4283316424, 548229.1978322191, 476624.7066512916]","[615975.5326518092, 533090.6572362513, 476624.7066512916]","[536208.0251621357, 507339.1896547548, 476624.7066512916]","[589673.2947788786, 528794.5696999921, 476624.7066512916]","[559250.1002020041, 515367.4004912831, 476624.7066512916]","[608124.7421705502, 552593.8178363261, 476624.7066512916]","[570962.1096020371, 522884.5226467958, 476624.7066512916]","[580643.1630631123, 551953.6818064335, 476624.7066512916]","[546520.4493368372, 519593.0064243787, 476624.7066512916]","[554354.750268776, 519132.9099986145, 476624.7066512916]","[581101.0914249831, 538044.6974981567, 476624.7066512916]","[562820.0682903237, 525880.4931478623, 476624.7066512916]","[540583.6601601543, 509710.89659166633, 476624.7066512916]","[580206.4698971284, 536895.6158365537, 476624.7066512916]","[557812.2570282132, 513628.80294212967, 476624.7066512916]","[558966.7567693008, 515094.47249908437, 476624.7066512916]","[554454.2724008604, 518093.997528867, 476624.7066512916]"
"[676635.8712828698, 625820.817632378, 567441.8035603971]","[670729.8551812768, 620160.3803376321, 567441.8035603971]","[664793.590133792, 642952.1935442258, 567441.8035603971]","[704809.7500266338, 653392.0070920695, 567441.8035603971]","[676146.8322982898, 598825.6301655602, 567441.8035603971]","[654598.5237783312, 606773.7382393907, 567441.8035603971]","[759720.7001226344, 642536.1474195312, 567441.8035603971]","[658587.3115728518, 607751.3389373536, 567441.8035603971]","[644683.3328903461, 622341.1752012369, 567441.8035603971]","[797366.9239344359, 681873.4072517331, 567441.8035603971]","[653668.8245190558, 622774.4063502725, 567441.8035603971]","[658974.9885764158, 628527.4617025626, 567441.8035603971]","[657369.5605525927, 628304.8434152253, 567441.8035603971]","[693362.7823208495, 617945.3432373872, 567441.8035603971]","[687878.9386864939, 629811.6329618848, 567441.8035603971]","[664438.4776396409, 634745.2099655692, 567441.8035603971]","[665316.4923434346, 628321.8802889729, 567441.8035603971]","[621587.8452699636, 598713.9905849311, 567441.8035603971]","[714265.6555728685, 683807.6772312396, 567441.8035603971]","[662456.9263200026, 620691.8085179989, 567441.8035603971]","[631999.0037180197, 605518.3730296849, 567441.8035603971]","[621230.7484157808, 601380.7606921627, 567441.8035603971]","[640097.4809630293, 611615.56460893, 567441.8035603971]","[673766.7064485614, 651582.9044188366, 567441.8035603971]","[704874.0086251756, 641709.1931962341, 567441.8035603971]","[661925.6181993076, 617718.3492515958, 567441.8035603971]","[657493.4217261462, 627156.8838388195, 567441.8035603971]","[692661.8016605474, 646675.2773714052, 567441.8035603971]","[602311.5493322355, 592333.7985929825, 567441.8035603971]","[728731.7412838758, 662891.977328778, 567441.8035603971]","[653223.4774714754, 631473.0442907632, 567441.8035603971]","[626363.4177553785, 603535.6600366447, 567441.8035603971]","[689502.9845210961, 638959.0721677338, 567441.8035603971]","[720555.7351824873, 630229.235654396, 567441.8035603971]","[616789.5731615963, 596953.5311530503, 567441.8035603971]","[698720.1089249587, 620046.8354046857, 567441.8035603971]","[647886.7005446006, 604480.9062095988, 567441.8035603971]","[685907.7490306861, 647541.9260655759, 567441.8035603971]","[645611.8263581356, 603833.3497009316, 567441.8035603971]","[649295.9607113862, 625288.0749861593, 567441.8035603971]","[679311.6361334908, 629596.0497026059, 567441.8035603971]","[665306.1745021521, 642409.703386276, 567441.8035603971]","[620224.6428696178, 600926.8301102314, 567441.8035603971]","[683953.5110333045, 641301.2028796601, 567441.8035603971]","[725032.6086760164, 677319.7218063661, 567441.8035603971]","[645332.9161285989, 606914.3017526619, 567441.8035603971]","[670847.4811849123, 629672.8149870263, 567441.8035603971]","[749075.3691039499, 671777.281967435, 567441.8035603971]","[678344.0861368978, 627954.881488039, 567441.8035603971]","[699433.8638253935, 667115.827742618, 567441.8035603971]"
"[635300.6338380398, 578938.9758713605, 531406.3625235932]","[646146.290393093, 589920.8620625247, 531406.3625235932]","[645729.7881153843, 570114.8294484697, 531406.3625235932]","[604805.4051288023, 575759.5874995507, 531406.3625235932]","[626238.4731741904, 569806.2258852717, 531406.3625235932]","[597547.0181650436, 565567.3651705347, 531406.3625235932]","[666116.2501076082, 594994.326469271, 531406.3625235932]","[601287.9494026841, 589428.0949011752, 531406.3625235932]","[596187.770115021, 586223.0836071728, 531406.3625235932]","[612956.3935715253, 585890.6344267137, 531406.3625235932]","[600466.0323104229, 562535.2168188829, 531406.3625235932]","[587734.259458373, 574448.1251398512, 531406.3625235932]","[614240.5910105726, 576979.9407452333, 531406.3625235932]","[650682.304527914, 623322.9481169821, 531406.3625235932]","[618556.3912373786, 578078.663421692, 531406.3625235932]","[623259.8319440671, 586077.3536676608, 531406.3625235932]","[636935.6262737361, 617505.71313886, 531406.3625235932]","[610267.1118936964, 587339.2881677991, 531406.3625235932]","[604646.8822547812, 571084.7309620285, 531406.3625235932]","[635168.2366726329, 621685.7576790735, 531406.3625235932]","[631480.535927579, 575970.4189615024, 531406.3625235932]","[667972.4696195127, 593832.4773775531, 531406.3625235932]","[645546.897784956, 569373.7320386939, 531406.3625235932]","[617859.2829250683, 583159.6733855228, 531406.3625235932]","[645473.7695577611, 597531.8986183747, 531406.3625235932]","[607197.0088297987, 560579.950664912, 531406.3625235932]","[661184.7224149918, 592019.2208244744, 531406.3625235932]","[610520.6900306963, 571208.8926793546, 531406.3625235932]","[590843.9025465855, 561067.7351178128, 531406.3625235932]","[622150.2569494719, 567661.9187880526, 531406.3625235932]","[654552.3315121022, 576854.3006241849, 531406.3625235932]","[662920.2422192342, 615543.5695504431, 531406.3625235932]","[635218.6394833548, 575418.2091078415, 531406.3625235932]","[629249.916233302, 594407.1109170096, 531406.3625235932]","[607073.6771130153, 575801.1814615431, 531406.3625235932]","[621763.7792368197, 581060.8044609217, 531406.3625235932]","[645386.2318906722, 607675.3173550102, 531406.3625235932]","[635733.3389524805, 574683.7960139001, 531406.3625235932]","[630847.9162892879, 584143.130963369, 531406.3625235932]","[616225.4270400635, 587243.8339296802, 531406.3625235932]","[621101.1215164874, 594044.0886837649, 531406.3625235932]","[622540.1550896266, 588928.237226171, 531406.3625235932]","[592552.811528292, 569027.1248904929, 531406.3625235932]","[620729.9101015533, 595920.9504055659, 531406.3625235932]","[624027.719767252, 573564.8123135164, 531406.3625235932]","[614311.7374438676, 576602.7139259883, 531406.3625235932]","[595918.2641063241, 571836.9641781582, 531406.3625235932]","[607779.7337035014, 581038.4396464936, 531406.3625235932]","[625547.1449577927, 601776.0111454185, 531406.3625235932]","[701777.6216477886, 630241.3888006529, 531406.3625235932]"
"[541128.0194318584, 511581.4187615844, 469290.56832081033]","[549765.1512853854, 516945.02324082167, 469290.56832081033]","[519572.40620290476, 503449.77239193773, 469290.56832081033]","[569719.5827313444, 498048.2388602025, 469290.56832081033]","[642308.3976252873, 569249.4793853522, 469290.56832081033]","[527610.7724365311, 503070.8135586616, 469290.56832081033]","[537184.7270747632, 505268.2897295674, 469290.56832081033]","[523829.10595169687, 500623.3367900745, 469290.56832081033]","[585804.4097715719, 553559.1513548068, 469290.56832081033]","[600025.1328103766, 560596.1636675781, 469290.56832081033]","[504045.92140596756, 495248.55810817226, 469290.56832081033]","[548663.8383044385, 513676.9057609678, 469290.56832081033]","[565846.6037300373, 530946.3238028048, 469290.56832081033]","[567955.5945549494, 502967.15918571694, 469290.56832081033]","[586137.6784788963, 545435.0402360688, 469290.56832081033]","[537788.8153713325, 511978.04053958587, 469290.56832081033]","[535921.7859897028, 505425.34482660575, 469290.56832081033]","[544998.6565451773, 513312.84760136844, 469290.56832081033]","[562113.2898805928, 533201.2771975191, 469290.56832081033]","[535432.2387689068, 505224.82225802954, 469290.56832081033]","[535117.5242183987, 502136.5720423326, 469290.56832081033]","[563494.2179654922, 528171.4817783822, 469290.56832081033]","[521557.1329228125, 501908.69354655966, 469290.56832081033]","[526152.071657075, 503732.4999963331, 469290.56832081033]","[525977.6375696035, 506617.9061636196, 469290.56832081033]","[542835.9774573039, 524329.9048834934, 469290.56832081033]","[623558.2364172988, 531880.0441615013, 469290.56832081033]","[646739.9972050999, 547229.4478067331, 469290.56832081033]","[524533.5225894228, 497938.5306486591, 469290.56832081033]","[533686.8744582136, 512699.4800129258, 469290.56832081033]","[589366.0828630951, 525575.2811504017, 469290.56832081033]","[535403.7594344021, 509671.2675087885, 469290.56832081033]","[597441.661813517, 536046.26120025, 469290.56832081033]","[558084.9242915737, 534350.5522287457, 469290.56832081033]","[554961.7358354162, 511286.43566641014, 469290.56832081033]","[560159.5265836639, 511876.24844326207, 469290.56832081033]","[543702.8950408882, 519778.957610908, 469290.56832081033]","[600724.4842869388, 554590.94215511, 469290.56832081033]","[566659.4394459361, 544176.0348094604, 469290.56832081033]","[545237.8443555842, 514196.2406476476, 469290.56832081033]","[537304.3261748485, 503829.8201057702, 469290.56832081033]","[532740.7807913402, 514535.89030671975, 469290.56832081033]","[555388.250238958, 509933.7169318136, 469290.56832081033]","[544221.2452931901, 520961.39955010434, 469290.56832081033]","[555702.5829962557, 513089.51789617335, 469290.56832081033]","[541423.7115065389, 505342.1801741079, 469290.56832081033]","[580726.3237496031, 526274.6350335544, 469290.56832081033]","[562034.1590618452, 530913.3153259079, 469290.56832081033]","[525071.9015279771, 493713.5138167305, 469290.56832081033]","[554209.5148083974, 536371.1280214387, 469290.56832081033]"
